小区名称,房屋朝向,装修情况,供暖方式,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,关注人数,发布日期,VR看装修,近地铁,随时看房,详情页,楼层高低,楼层总高度,区,街道,环线位置,居住空间,功能间,总价(万元),单价(元/平),房屋面积(平米),地址,lat,lon
荔园小区,南,简装,,平层,塔楼,钢混结构,一梯三户,有,2024-12-01,2017-02-22,满五年,无抵押,商品房,普通住宅,非共有,3,4个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406584010.html,中楼层,9,黄埔,黄埔区府,,2室2厅,1厨1卫,180.0,22942,78.46,广州市黄埔黄埔区府荔园小区,23.181355,113.480613
交委宿舍,南,简装,,平层,塔楼,钢混结构,两梯八户,有,2025-03-20,2001-11-15,满五年,无抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR房源,近地铁,,https://gz.lianjia.com/ershoufang/108407013247.html,低楼层,18,天河,沙河,,2室1厅,1厨1卫,200.0,22669,88.23,广州市天河沙河交委宿舍,23.124817,113.361597
奥园春晓,南,精装,,平层,板塔结合,钢混结构,两梯三户,有,2025-04-11,2017-08-15,满五年,无抵押,商品房,普通住宅,共有,1,17天以前发布,VR房源,近地铁,,https://gz.lianjia.com/ershoufang/108407112355.html,低楼层,18,黄埔,长岭居,,2室2厅,1厨1卫,158.0,20361,77.6,广州市黄埔长岭居奥园春晓,23.211067,113.499068
百事佳新村A区,东南,其他,,平层,塔楼,钢混结构,一梯四户,有,2025-03-13,2001-12-24,满五年,无抵押,商品房,普通住宅,共有,0,1个月以前发布,VR看装修,,随时看房,https://gz.lianjia.com/ershoufang/108406982364.html,高楼层,9,白云,景泰,,2室1厅,1厨1卫,188.0,24650,76.27,广州市白云景泰百事佳新村A区,23.166474,113.267417
新市花园二区,东南,其他,,平层,塔楼,钢混结构,两梯八户,有,2025-04-03,2023-01-01,满两年,无抵押,商品房,普通住宅,共有,0,25天以前发布,VR房源,,随时看房,https://gz.lianjia.com/ershoufang/108407077783.html,中楼层,15,白云,新市,,2室1厅,1厨1卫,165.0,20008,82.47,广州市白云新市新市花园二区,23.187634,113.256975
亚运城媒体村(北区),南 北,精装,,平层,塔楼,钢混结构,两梯四户,有,2025-04-17,2017-04-24,满五年,无抵押,商品房,普通住宅,非共有,0,11天以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108407136870.html,高楼层,18,番禺,亚运城,,2室1厅,1厨1卫,155.0,20112,77.07,广州市番禺亚运城亚运城媒体村(北区),22.944376,113.475015
芳村大道西,东南,简装,,平层,塔楼,钢混结构,一梯四户,有,2025-02-15,2010-01-27,满五年,无抵押,商品房,普通住宅,非共有,2,2个月以前发布,VR房源,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406847634.html,高楼层,9,荔湾,滘口,,2室1厅,1厨1卫,180.0,21107,85.28,广州市荔湾滘口芳村大道西,23.111968,113.213615
飞机维修公司宿舍,南,简装,,平层,塔楼,钢混结构,一梯四户,有,2024-11-06,2000-09-18,满五年,无抵押,房改房,普通住宅,非共有,1,5个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406482483.html,高楼层,9,白云,黄石,,2室1厅,1厨1卫,195.0,22419,86.98,广州市白云黄石飞机维修公司宿舍,23.408681,113.312174
南箕路,东南,简装,,平层,塔楼,钢混结构,无电梯,无,2023-05-30,2016-05-14,满五年,无抵押,商品房,普通住宅,非共有,1,一年前发布,VR看装修,近地铁,,https://gz.lianjia.com/ershoufang/108404516043.html,低楼层,9,海珠,工业大道中,,2室2厅,1厨1卫,160.0,22161,72.2,广州市海珠工业大道中南箕路,23.05803,113.293186
盈翠华庭,东,简装,,平层,塔楼,钢混结构,无电梯,无,2025-02-06,2018-10-30,满五年,无抵押,商品房,普通住宅,非共有,0,2个月以前发布,VR房源,,随时看房,https://gz.lianjia.com/ershoufang/108406798471.html,中楼层,7,白云,景泰,,2室1厅,1厨1卫,199.0,24136,82.45,广州市白云景泰盈翠华庭,23.169274,113.272564
红棉苑南区,西,其他,,平层,塔楼,钢混结构,无电梯,无,2025-04-19,1995-08-01,满五年,无抵押,商品房,普通住宅,非共有,0,9天以前发布,VR看装修,近地铁,,https://gz.lianjia.com/ershoufang/108407146584.html,中楼层,8,荔湾,花地湾,,2室2厅,1厨1卫,186.0,25014,74.36,广州市荔湾花地湾红棉苑南区,23.089988,113.232509
亚运城媒体村(南区),东南,精装,,平层,塔楼,钢混结构,两梯四户,有,2025-04-19,2019-05-17,满五年,无抵押,商品房,普通住宅,共有,1,9天以前发布,VR看装修,近地铁,,https://gz.lianjia.com/ershoufang/108407149182.html,低楼层,18,番禺,亚运城,,2室1厅,1厨1卫,178.0,22745,78.26,广州市番禺亚运城亚运城媒体村(南区),22.944376,113.475015
荔湾广场,西南,简装,,平层,板塔结合,钢混结构,三梯八户,有,2024-08-30,2004-07-26,满五年,无抵押,商品房,普通住宅,非共有,1,7个月以前发布,VR房源,近地铁,,https://gz.lianjia.com/ershoufang/108406198346.html,低楼层,30,荔湾,人民路,,2室1厅,1厨1卫,192.0,24133,79.56,广州市荔湾人民路荔湾广场,23.116401,113.248392
亚运城媒体村(北区),北,精装,,平层,塔楼,钢混结构,两梯四户,有,2025-04-17,2009-12-25,满五年,有抵押,商品房,普通住宅,非共有,0,11天以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108407138186.html,中楼层,18,番禺,亚运城,,2室2厅,1厨1卫,157.0,20374,77.06,广州市番禺亚运城亚运城媒体村(北区),22.944376,113.475015
祈福新村倚湖湾,北,简装,,平层,塔楼,钢混结构,三梯六户,有,2025-03-07,2013-06-25,满五年,有抵押,商品房,普通住宅,共有,0,1个月以前发布,VR房源,,随时看房,https://gz.lianjia.com/ershoufang/108406951586.html,高楼层,30,番禺,祈福新村,,2室2厅,1厨1卫,154.0,19275,79.9,广州市番禺祈福新村祈福新村倚湖湾,22.954474,113.332658
乙烯大院,南,简装,,平层,塔楼,钢混结构,无电梯,无,2025-02-14,2018-06-11,满五年,无抵押,房改房,普通住宅,非共有,3,2个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406838149.html,中楼层,8,黄埔,黄埔区府,,2室2厅,1厨1卫,158.0,20377,77.54,广州市黄埔黄埔区府乙烯大院,23.110847,113.455953
擎山苑,东北,精装,,平层,塔楼,钢混结构,两梯七户,有,2025-04-18,2023-04-04,满两年,无抵押,商品房,普通住宅,非共有,0,10天以前发布,VR房源,近地铁,,https://gz.lianjia.com/ershoufang/108407142293.html,低楼层,15,白云,梅花园,,2室1厅,1厨1卫,176.0,23868,73.74,广州市白云梅花园擎山苑,23.18125,113.319291
鸣翠苑,南,精装,,平层,塔楼,钢混结构,无电梯,无,2025-02-11,2021-06-24,满两年,有抵押,商品房,普通住宅,共有,0,2个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406824590.html,中楼层,6,番禺,市桥北,,2室1厅,1厨1卫,180.0,23377,77.0,广州市番禺市桥北鸣翠苑,22.958979,113.360676
天雅居,东,简装,,平层,塔楼,钢混结构,两梯八户,有,2024-07-13,2009-07-01,满五年,无抵押,商品房,普通住宅,非共有,5,9个月以前发布,VR房源,,随时看房,https://gz.lianjia.com/ershoufang/108406004894.html,低楼层,13,天河,东圃,,2室2厅,1厨1卫,185.0,24523,75.44,广州市天河东圃天雅居,23.122881,113.411185
祈福缤纷汇,东南 南,精装,,平层,板塔结合,钢混结构,三梯八户,有,2025-03-01,2018-07-06,满五年,有抵押,商品房,普通住宅,共有,1,1个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406920756.html,低楼层,33,番禺,祈福新村,,2室1厅,1厨1卫,198.0,26229,75.49,广州市番禺祈福新村祈福缤纷汇,22.9704,113.331628
广州奥林匹克花园,东南 南,精装,,错层,塔楼,钢混结构,无电梯,无,2024-10-21,2015-08-25,满五年,无抵押,商品房,普通住宅,非共有,2,6个月以前发布,VR房源,,,https://gz.lianjia.com/ershoufang/108406414422.html,中楼层,7,番禺,洛溪,,2室2厅,1厨1卫,190.0,25528,74.43,广州市番禺洛溪广州奥林匹克花园,23.043528,113.307678
方圆大学时光,南,精装,,平层,塔楼,钢混结构,两梯六户,有,2021-05-16,2013-01-29,满五年,无抵押,商品房,商住两用,共有,33,一年前发布,,近地铁,,https://gz.lianjia.com/ershoufang/108402260346.html,中楼层,13,番禺,大学城,,2室1厅,1厨1卫,180.0,22500,80.0,广州市番禺大学城方圆大学时光,23.040553,113.404998
自在城市花园一二期,东南 南,精装,,平层,板塔结合,钢混结构,两梯六户,有,2024-12-12,2013-07-22,满五年,无抵押,商品房,普通住宅,非共有,6,4个月以前发布,VR看装修,,随时看房,https://gz.lianjia.com/ershoufang/108406633023.html,低楼层,18,番禺,汉溪长隆,,2室2厅,1厨1卫,190.0,24094,78.86,广州市番禺汉溪长隆自在城市花园一二期,22.990866,113.35269
工业大道北,西南,其他,,平层,板楼,钢混结构,无电梯,无,2024-07-14,1992-11-28,满五年,无抵押,房改房,普通住宅,非共有,5,9个月以前发布,VR看装修,近地铁,,https://gz.lianjia.com/ershoufang/108406009883.html,中楼层,8,海珠,工业大道北,,2室2厅,1厨1卫,175.0,24887,70.32,广州市海珠工业大道北工业大道北,23.087536,113.262177
解放中路,东南,简装,,平层,塔楼,钢混结构,无电梯,无,2025-02-26,1993-06-11,满五年,无抵押,商品房,普通住宅,非共有,4,1个月以前发布,VR房源,,,https://gz.lianjia.com/ershoufang/108406900848.html,高楼层,8,越秀,公园前,,2室1厅,1厨1卫,168.0,20836,80.63,广州市越秀公园前解放中路,23.122636,113.262482
南燕苑,西南,精装,,平层,塔楼,钢混结构,一梯六户,有,2024-12-03,2009-10-29,满五年,无抵押,商品房,普通住宅,非共有,1,4个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406593579.html,高楼层,9,海珠,江燕路,,2室2厅,1厨1卫,185.0,25267,73.22,广州市海珠江燕路南燕苑,23.077006,113.280467
上轩,东北,精装,,平层,塔楼,钢混结构,两梯八户,有,2025-02-10,2013-08-15,满五年,有抵押,商品房,普通住宅,非共有,9,2个月以前发布,VR看装修,近地铁,,https://gz.lianjia.com/ershoufang/108406820993.html,高楼层,17,番禺,市桥,,2室2厅,1厨1卫,186.0,23902,77.82,广州市番禺市桥上轩,22.942502,113.362892
南箕路,南,精装,,平层,塔楼,钢混结构,一梯三户,有,2025-04-07,2023-02-10,满两年,有抵押,商品房,普通住宅,非共有,0,21天以前发布,VR看装修,近地铁,,https://gz.lianjia.com/ershoufang/108407092293.html,低楼层,9,海珠,工业大道中,,2室1厅,1厨1卫,190.0,26697,71.17,广州市海珠工业大道中南箕路,23.05803,113.293186
陈岗路,南,简装,,平层,塔楼,框架结构,一梯三户,有,2025-04-06,2009-04-01,满五年,无抵押,商品房,普通住宅,非共有,1,22天以前发布,VR看装修,近地铁,,https://gz.lianjia.com/ershoufang/108407086340.html,中楼层,8,荔湾,流花站前,,2室1厅,1厨1卫,188.0,24872,75.59,广州市荔湾流花站前陈岗路,23.141473,113.250314
棠德花苑,西,精装,,复式,塔楼,钢混结构,一梯六户,有,2024-06-08,2018-05-08,满五年,无抵押,商品房,普通住宅,非共有,4,10个月以前发布,VR房源,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108405863536.html,高楼层,11,天河,棠下,,2室1厅,1厨2卫,169.0,23773,71.09,广州市天河棠下棠德花苑,23.133987,113.378741
荔香花园,北,简装,,平层,塔楼,钢混结构,一梯四户,有,2025-03-18,2020-11-16,满两年,无抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR看装修,,随时看房,https://gz.lianjia.com/ershoufang/108407003747.html,中楼层,9,黄埔,黄埔区府,,2室1厅,1厨1卫,180.0,20349,88.46,广州市黄埔黄埔区府荔香花园,23.096495,113.443829
亚运城媒体村(南区),南,精装,,平层,塔楼,钢混结构,两梯四户,有,2024-01-21,2020-01-06,满五年,有抵押,商品房,普通住宅,非共有,3,一年前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108405361920.html,中楼层,18,番禺,亚运城,,2室2厅,1厨1卫,170.0,20502,82.92,广州市番禺亚运城亚运城媒体村(南区),22.944376,113.475015
麒麟东街宿舍(麒麟东街53-77号单号),北,简装,,平层,塔楼,钢混结构,一梯四户,有,2020-12-11,2003-04-29,满五年,无抵押,商品房,普通住宅,非共有,3,一年前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108401833296.html,高楼层,9,白云,沙太北,,2室1厅,1厨1卫,183.0,21530,85.0,广州市白云沙太北麒麟东街宿舍(麒麟东街53-77号单号),23.192607,113.337979
峰湖御境,北,精装,,平层,塔楼,钢混结构,三梯七户,有,2024-10-30,2021-12-14,满两年,有抵押,商品房,普通住宅,共有,4,5个月以前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108406451507.html,中楼层,33,黄埔,科学城,,2室1厅,1厨1卫,186.0,23979,77.57,广州市黄埔科学城峰湖御境,23.199895,113.427167
汇侨新城南区,西南,简装,,平层,塔楼,钢混结构,两梯八户,有,2023-08-23,2011-01-31,满五年,无抵押,商品房,普通住宅,非共有,8,一年前发布,VR房源,,,https://gz.lianjia.com/ershoufang/108404816212.html,低楼层,18,白云,新市,,2室2厅,1厨1卫,168.0,20142,83.41,广州市白云新市汇侨新城南区,23.197349,113.257571
穗花新村,南,简装,,平层,塔楼,钢混结构,两梯八户,有,2024-12-03,2003-09-01,满五年,无抵押,商品房,普通住宅,共有,12,4个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406591133.html,低楼层,20,海珠,昌岗,,2室1厅,1厨1卫,198.0,27689,71.51,广州市海珠昌岗穗花新村,23.096273,113.275968
万寿路,西北,简装,,平层,塔楼,钢混结构,无电梯,无,2024-09-30,2020-04-28,满五年,无抵押,商品房,普通住宅,非共有,3,6个月以前发布,VR房源,,随时看房,https://gz.lianjia.com/ershoufang/108406326616.html,中楼层,9,海珠,前进路,,2室2厅,1厨1卫,175.0,19668,88.98,广州市海珠前进路万寿路,23.100934,113.277362
光复北路,南,简装,,,塔楼,钢混结构,无电梯,无,2024-09-30,2001-05-11,满五年,无抵押,商品房,普通住宅,共有,2,6个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406324032.html,高楼层,9,荔湾,龙津,,2室1厅,1厨1卫,158.0,22173,71.26,广州市荔湾龙津光复北路,23.126027,113.253324
南华花园,南,精装,,平层,塔楼,钢混结构,一梯四户,有,2025-02-12,2019-01-01,满五年,有抵押,商品房,普通住宅,共有,1,2个月以前发布,VR看装修,近地铁,,https://gz.lianjia.com/ershoufang/108406830122.html,高楼层,9,海珠,新港西,,2室1厅,1厨1卫,198.0,28222,70.16,广州市海珠新港西南华花园,23.094555,113.316551
美景苑,南,精装,,平层,塔楼,钢混结构,一梯两户,有,2025-03-23,2009-09-28,满五年,无抵押,商品房,普通住宅,非共有,3,1个月以前发布,VR看装修,,随时看房,https://gz.lianjia.com/ershoufang/108407027228.html,中楼层,9,白云,机场路,,2室1厅,1厨1卫,200.0,26012,76.89,广州市白云机场路美景苑,23.172784,113.2527
汇侨新城北区,东,简装,,平层,塔楼,钢混结构,两梯十二户,有,2024-10-18,2011-08-01,满五年,有抵押,商品房,普通住宅,非共有,1,6个月以前发布,VR房源,,,https://gz.lianjia.com/ershoufang/108406400235.html,中楼层,17,白云,新市,,2室1厅,1厨1卫,158.0,21200,74.53,广州市白云新市汇侨新城北区,23.200033,113.257198
先烈东路,南,精装,,平层,塔楼,钢混结构,无电梯,无,2023-09-09,2013-03-29,满五年,无抵押,商品房,普通住宅,共有,9,一年前发布,VR看装修,近地铁,,https://gz.lianjia.com/ershoufang/108404879922.html,低楼层,7,天河,沙河,,2室2厅,1厨1卫,152.0,20395,74.53,广州市天河沙河先烈东路,23.149343,113.308744
石牌东路,东 南 北,简装,,平层,塔楼,钢混结构,无电梯,无,2023-11-15,1998-05-26,满五年,无抵押,商品房,普通住宅,非共有,12,一年前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108405133279.html,高楼层,9,天河,石牌,,2室2厅,1厨2卫,168.0,22457,74.81,广州市天河石牌石牌东路,23.13108,113.343116
侨诚花园,西南,简装,,平层,塔楼,钢混结构,一梯六户,有,2024-07-04,2002-12-20,满五年,无抵押,商品房,普通住宅,非共有,7,9个月以前发布,VR房源,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108405967916.html,中楼层,15,海珠,东晓南,,2室1厅,1厨1卫,200.0,26937,74.25,广州市海珠东晓南侨诚花园,23.100057,113.287231
芳村大道西,西南,简装,,平层,塔楼,钢混结构,一梯四户,有,2024-08-01,2004-08-25,满五年,无抵押,商品房,普通住宅,非共有,3,8个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406079321.html,中楼层,9,荔湾,滘口,,2室2厅,1厨1卫,186.0,22007,84.52,广州市荔湾滘口芳村大道西,23.111968,113.213615
富力城北区,东,简装,,平层,塔楼,钢混结构,两梯五户,有,2023-09-12,2017-02-21,满五年,无抵押,商品房,普通住宅,非共有,3,一年前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108404890796.html,中楼层,17,白云,夏茅,,2室2厅,1厨1卫,160.0,18449,86.73,广州市白云夏茅富力城北区,23.250956,113.262973
棠德花苑,西北,简装,,平层,塔楼,钢混结构,两梯八户,有,2024-07-27,2022-04-29,满两年,无抵押,商品房,普通住宅,非共有,2,8个月以前发布,VR看装修,,随时看房,https://gz.lianjia.com/ershoufang/108406063187.html,中楼层,29,天河,棠下,,2室1厅,1厨2卫,185.0,26064,70.98,广州市天河棠下棠德花苑,23.133987,113.378741
白云高尔夫花园荷塘月色,北,精装,,平层,塔楼,钢混结构,一梯四户,有,2024-08-12,2011-01-06,满五年,无抵押,商品房,普通住宅,非共有,2,8个月以前发布,VR看装修,近地铁,,https://gz.lianjia.com/ershoufang/108406127556.html,低楼层,11,白云,黄石,,2室1厅,1厨1卫,199.0,28100,70.82,广州市白云黄石白云高尔夫花园荷塘月色,23.201357,113.269283
祈福新村迎风阁,东南,简装,,平层,板塔结合,钢混结构,三梯八户,有,2024-12-25,2007-11-21,满五年,无抵押,商品房,普通住宅,非共有,1,4个月以前发布,VR房源,,随时看房,https://gz.lianjia.com/ershoufang/108406681845.html,中楼层,27,番禺,祈福新村,,2室2厅,1厨1卫,158.0,18589,85.0,广州市番禺祈福新村祈福新村迎风阁,22.959471,113.318615
黄石花园,南,简装,,平层,塔楼,钢混结构,两梯八户,有,2025-03-02,1999-01-25,满五年,无抵押,商品房,普通住宅,非共有,1,1个月以前发布,VR看装修,,随时看房,https://gz.lianjia.com/ershoufang/108406923926.html,中楼层,14,白云,黄石,,2室1厅,1厨1卫,168.0,19311,87.0,广州市白云黄石黄石花园,23.204456,113.267207
元邦航空家园,北 东北,精装,,平层,塔楼,钢混结构,两梯六户,有,2025-04-21,2016-08-09,满五年,无抵押,商品房,普通住宅,非共有,0,7天以前发布,VR看装修,,随时看房,https://gz.lianjia.com/ershoufang/108407156608.html,低楼层,15,白云,马务,,2室1厅,1厨1卫,199.0,23254,85.58,广州市白云马务元邦航空家园,23.204956,113.259019
润南花园,东 西,简装,,平层,塔楼,钢混结构,一梯六户,有,2024-08-28,2021-03-26,满两年,有抵押,房改房,普通住宅,共有,8,7个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406188378.html,高楼层,9,海珠,昌岗,,2室1厅,1厨1卫,173.0,23699,73.0,广州市海珠昌岗润南花园,23.084164,113.282177
富力碧涛湾,南 北,精装,,平层,塔楼,钢混结构,一梯五户,有,2024-12-07,2010-06-30,满五年,无抵押,商品房,普通住宅,非共有,5,4个月以前发布,VR房源,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406609066.html,高楼层,11,白云,罗冲围,,2室1厅,1厨1卫,195.0,27224,71.63,广州市白云罗冲围富力碧涛湾,23.149752,113.220889
海伦堡花样年华三期,西,精装,,平层,塔楼,钢混结构,两梯五户,有,2025-04-03,2017-02-02,满五年,无抵押,商品房,普通住宅,非共有,3,25天以前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108407078339.html,中楼层,18,番禺,桥南,,2室1厅,1厨1卫,152.0,18571,81.85,广州市番禺桥南海伦堡花样年华三期,23.040485,113.455215
时代倾城(番禺区),北,精装,,平层,塔楼,钢混结构,两梯六户,有,2025-04-14,2015-08-05,满五年,有抵押,商品房,普通住宅,共有,0,14天以前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108407123332.html,高楼层,33,番禺,南村,,2室1厅,1厨1卫,160.0,21308,75.09,广州市番禺南村时代倾城(番禺区),22.998521,113.399815
时代倾城(番禺区),北,精装,,平层,塔楼,钢混结构,两梯六户,有,2025-04-18,2015-07-28,满五年,无抵押,商品房,普通住宅,非共有,0,10天以前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108407144707.html,中楼层,33,番禺,南村,,2室1厅,1厨1卫,168.0,22374,75.09,广州市番禺南村时代倾城(番禺区),22.998521,113.399815
天雅居,西,简装,,平层,塔楼,钢混结构,一梯六户,有,2023-02-04,2015-12-04,满五年,无抵押,商品房,普通住宅,共有,6,一年前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108404074384.html,中楼层,13,天河,东圃,,2室2厅,1厨1卫,190.0,25000,76.0,广州市天河东圃天雅居,23.122881,113.411185
碧兰轩,南,其他,,平层,塔楼,钢混结构,两梯十二户,有,2024-12-08,2017-11-08,满五年,有抵押,商品房,普通住宅,共有,3,4个月以前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108406615125.html,中楼层,11,黄埔,黄埔区府,,2室1厅,1厨1卫,165.0,20462,80.64,广州市黄埔黄埔区府碧兰轩,23.095504,113.441321
广州奥林匹克花园,南,精装,,错层,塔楼,钢混结构,无电梯,无,2025-03-14,2009-06-22,满五年,无抵押,商品房,普通住宅,非共有,1,1个月以前发布,VR房源,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406983820.html,中楼层,7,番禺,洛溪,,2室2厅,1厨1卫,170.0,23546,72.2,广州市番禺洛溪广州奥林匹克花园,23.043528,113.307678
金碧新城,东北,简装,,平层,塔楼,钢混结构,三梯八户,有,2024-11-16,2012-10-31,满五年,有抵押,商品房,普通住宅,非共有,1,5个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406525567.html,高楼层,32,白云,石井,,2室1厅,1厨1卫,185.0,24611,75.17,广州市白云石井金碧新城,23.203377,113.241687
广地花园,南,精装,,平层,板塔结合,钢混结构,一梯四户,有,2024-12-21,2017-01-10,满五年,有抵押,商品房,普通住宅,共有,1,4个月以前发布,VR房源,,,https://gz.lianjia.com/ershoufang/108406667782.html,中楼层,13,番禺,星河湾,,2室2厅,1厨2卫,166.0,18929,87.7,广州市番禺星河湾广地花园,23.01992,113.338475
南国奥园,南,其他,,错层,板楼,钢混结构,无电梯,无,2025-01-01,2015-06-23,满五年,有抵押,商品房,普通住宅,非共有,10,3个月以前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108406711488.html,中楼层,6,番禺,汉溪长隆,,2室2厅,1厨1卫,190.0,24609,77.21,广州市番禺汉溪长隆南国奥园,22.98666,113.32423
机场路,南,简装,,平层,塔楼,钢混结构,一梯五户,有,2025-03-17,2022-06-27,满两年,有抵押,房改房,普通住宅,非共有,0,1个月以前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108406998697.html,中楼层,11,白云,新市,,2室2厅,1厨1卫,156.0,20000,78.0,广州市白云新市机场路,23.181635,113.260199
祈福新村迎风阁,东南,精装,,平层,板塔结合,钢混结构,三梯八户,有,2025-01-08,2017-04-19,满五年,无抵押,商品房,普通住宅,非共有,0,3个月以前发布,VR房源,,,https://gz.lianjia.com/ershoufang/108406737779.html,中楼层,31,番禺,祈福新村,,2室2厅,1厨1卫,153.0,18026,84.88,广州市番禺祈福新村祈福新村迎风阁,22.959471,113.318615
远景工商局宿舍,东,简装,,平层,塔楼,钢混结构,一梯十户,有,2025-04-07,2025-04-03,未满两年,无抵押,商品房,普通住宅,非共有,1,21天以前发布,VR看装修,,随时看房,https://gz.lianjia.com/ershoufang/108407091840.html,中楼层,9,白云,机场路,,2室2厅,1厨1卫,157.0,18832,83.37,广州市白云机场路远景工商局宿舍,23.173874,113.25646
广船鹤园小区,东南,简装,,平层,塔楼,钢混结构,两梯六户,有,2024-12-26,2010-12-03,满五年,无抵押,商品房,普通住宅,非共有,3,3个月以前发布,VR房源,近地铁,,https://gz.lianjia.com/ershoufang/108406686545.html,高楼层,15,荔湾,鹤洞,,2室2厅,1厨1卫,165.0,20495,80.51,广州市荔湾鹤洞广船鹤园小区,23.074547,113.23905
金道花园,南 北,简装,,平层,塔楼,钢混结构,一梯三户,有,2022-07-31,2016-07-26,满五年,有抵押,商品房,普通住宅,共有,27,一年前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108403597358.html,中楼层,9,荔湾,鹤洞,,2室2厅,1厨1卫,160.0,22394,71.45,广州市荔湾鹤洞金道花园,23.075303,113.239939
纵横缤城,北,其他,,平层,塔楼,钢混结构,两梯六户,有,2025-02-27,2011-03-24,满五年,无抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108406910438.html,低楼层,20,白云,新市,,2室1厅,1厨1卫,176.0,24180,72.79,广州市白云新市纵横缤城,23.194397,113.261194
金山谷八期,东南 南,精装,,平层,塔楼,钢混结构,两梯八户,有,2023-02-14,2015-01-07,满五年,有抵押,商品房,普通住宅,非共有,8,一年前发布,VR看装修,近地铁,随时看房,https://gz.lianjia.com/ershoufang/108404114887.html,高楼层,25,番禺,金山谷,,2室1厅,1厨1卫,160.0,22269,71.85,广州市番禺金山谷金山谷八期,22.970107,113.342384
自在城市花园一二期,北,精装,,平层,板塔结合,钢混结构,两梯七户,有,2025-04-15,2019-07-17,满五年,无抵押,商品房,普通住宅,非共有,2,13天以前发布,VR看装修,,随时看房,https://gz.lianjia.com/ershoufang/108407127892.html,中楼层,18,番禺,汉溪长隆,,2室2厅,1厨1卫,185.0,25987,71.19,广州市番禺汉溪长隆自在城市花园一二期,22.990866,113.35269
海伦堡花样年华三期,西,精装,,平层,塔楼,钢混结构,两梯五户,有,2025-02-19,2010-10-20,满五年,无抵押,商品房,普通住宅,非共有,0,2个月以前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108406869454.html,高楼层,18,番禺,桥南,,2室1厅,1厨1卫,160.0,19963,80.15,广州市番禺桥南海伦堡花样年华三期,23.040485,113.455215
祥景花园雍翠园,北,精装,,平层,塔楼,钢混结构,两梯六户,有,2022-02-11,2014-07-22,满五年,有抵押,商品房,普通住宅,共有,11,一年前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108403068547.html,低楼层,15,白云,黄石,,2室1厅,1厨1卫,155.0,21072,73.56,广州市白云黄石祥景花园雍翠园,23.207059,113.269945
祥景花园雍翠园,南,精装,,平层,塔楼,钢混结构,两梯四户,有,2025-03-27,2016-01-04,满五年,无抵押,商品房,普通住宅,共有,0,1个月以前发布,VR看装修,,,https://gz.lianjia.com/ershoufang/108407047319.html,低楼层,15,白云,黄石,,2室1厅,1厨1卫,160.0,19839,80.65,广州市白云黄石祥景花园雍翠园,23.207059,113.269945
