小区名称,房屋朝向,装修情况,供暖方式,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,关注人数,发布日期,VR看装修,近地铁,随时看房,详情页,楼层高低,楼层总高度,区,街道,环线位置,居住空间,功能间,总价(万元),单价(元/平),房屋面积(平米),地址,lat,lon
厚德品园,北,精装,,复式,板塔结合,框架结构,两梯四户,有,2024-11-11,,,有抵押,商品房,普通住宅,共有,7,5个月以前发布,VR房源,,,https://sz.lianjia.com/ershoufang/105118867847.html,低楼层,32,南山区,科技园,,4室2厅,1厨2卫,728.0,98552,73.87,深圳市南山区科技园厚德品园,22.525665,113.931334
尚水天成,东北,简装,,平层,板塔结合,钢混结构,两梯四户,有,2025-01-23,,,有抵押,商品房,普通住宅,共有,0,3个月以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105119548751.html,高楼层,27,龙岗区,布吉水径,中环至外环,4室2厅,1厨2卫,445.0,53205,83.64,深圳市龙岗区布吉水径尚水天成,22.61696,114.106064
熙和园,北,精装,,平层,板楼,钢混结构,两梯四户,有,2025-04-10,,,有抵押,商品房,普通住宅,非共有,1,18天以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105120362060.html,低楼层,18,龙岗区,龙岗中心城,,4室2厅,1厨2卫,450.0,53738,83.74,深圳市龙岗区龙岗中心城熙和园,22.72806,114.230158
万科翰邻城,南,精装,,平层,板塔结合,钢混结构,两梯四户,有,2025-03-25,,,有抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120180828.html,高楼层,24,龙岗区,龙岗中心城,,4室2厅,1厨2卫,580.0,65910,88.0,深圳市龙岗区龙岗中心城万科翰邻城,22.730498,114.23087
玺园,南,毛坯,,复式,,未知结构,,,2024-05-14,2019-05-17,满五年,有抵押,商品房,普通住宅,非共有,3,11个月以前发布,VR房源,,随时看房,https://sz.lianjia.com/ershoufang/105116988495.html,中楼层,4,龙华区,龙华中心,,4室2厅,1厨2卫,470.0,53132,88.46,深圳市龙华区龙华中心玺园,22.680525,114.029776
振业峦山谷,东南,简装,,复式,板塔结合,钢混结构,三梯六户,有,2025-02-25,,,无抵押,商品房,普通住宅,非共有,2,2个月以前发布,VR房源,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105119827836.html,中楼层,30,龙岗区,龙岗宝荷,,4室1厅,1厨2卫,288.0,33911,84.93,深圳市龙岗区龙岗宝荷振业峦山谷,22.688538,114.266793
龙光玖龙玺,南,精装,,,塔楼,框架结构,两梯五户,有,2025-04-02,,,有抵押,商品房,普通住宅,非共有,1,26天以前发布,VR看装修,,随时看房,https://sz.lianjia.com/ershoufang/105120276348.html,低楼层,31,龙华区,梅林关,,4室1厅,1厨2卫,789.0,90544,87.14,深圳市龙华区梅林关龙光玖龙玺,22.600149,114.04151
壹成中心第七区,南,精装,,平层,塔楼,钢混结构,三梯六户,有,2025-04-13,2020-12-17,,有抵押,商品房,普通住宅,非共有,0,15天以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120393467.html,中楼层,52,龙华区,龙华中心,,4室2厅,1厨2卫,550.0,62359,88.2,深圳市龙华区龙华中心壹成中心第七区,22.647148,114.030934
绿景香颂,南 北,精装,,平层,板塔结合,钢混结构,两梯五户,有,2022-06-22,,,无抵押,商品房,普通住宅,非共有,25,一年前发布,VR看装修,,,https://sz.lianjia.com/ershoufang/105110810228.html,中楼层,31,龙华区,龙华新区,,4室2厅,1厨2卫,498.0,55556,89.64,深圳市龙华区龙华新区绿景香颂,22.630391,114.03623
水岸新都四五期,南,简装,,平层,塔楼,钢混结构,两梯六户,有,2025-02-28,,,有抵押,商品房,普通住宅,非共有,5,1个月以前发布,VR房源,,随时看房,https://sz.lianjia.com/ershoufang/105119875357.html,低楼层,26,龙岗区,龙岗双龙,,4室2厅,1厨2卫,165.0,20472,80.6,深圳市龙岗区龙岗双龙水岸新都四五期,22.750894,114.278912
东方盛世花园,西北,精装,,平层,板塔结合,钢混结构,两梯四户,有,2023-03-22,2018-08-02,满五年,有抵押,商品房,普通住宅,非共有,10,一年前发布,VR看装修,,随时看房,https://sz.lianjia.com/ershoufang/105113101891.html,低楼层,24,龙岗区,布吉关,,4室2厅,1厨2卫,380.0,42544,89.32,深圳市龙岗区布吉关东方盛世花园,22.592235,114.116677
佳兆业城市广场五期,南,精装,,平层,板楼,钢混结构,三梯四户,有,2025-03-30,,,有抵押,商品房,普通住宅,非共有,0,29天以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105120241175.html,中楼层,43,龙岗区,坂田,,4室2厅,1厨2卫,460.0,51237,89.78,深圳市龙岗区坂田佳兆业城市广场五期,22.658333,114.073216
奥宸观壹城,南,其他,,复式,板塔结合,钢混结构,三梯十五户,有,2024-10-06,2017-03-07,满五年,无抵押,商品房,商务公寓,非共有,6,6个月以前发布,VR房源,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105118504353.html,高楼层,21,龙华区,观澜,中环至外环,4室1厅,1厨2卫,158.0,20156,78.39,深圳市龙华区观澜奥宸观壹城,22.716207,114.069232
诺德假日花园,南,精装,,平层,板塔结合,钢混结构,两梯六户,有,2024-11-02,,,有抵押,商品房,普通住宅,非共有,11,5个月以前发布,VR房源,近地铁,,https://sz.lianjia.com/ershoufang/105118785914.html,高楼层,32,南山区,前海,,4室2厅,1厨1卫,835.0,93506,89.3,深圳市南山区前海诺德假日花园,22.509914,113.903116
佳华领汇广场,东南,精装,,平层,板塔结合,钢混结构,两梯五户,有,2025-03-09,2019-08-06,满五年,有抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105119983959.html,中楼层,32,龙岗区,坂田,中环至外环,4室2厅,1厨2卫,546.0,60741,89.89,深圳市龙岗区坂田佳华领汇广场,22.632937,114.058137
鸿荣源尚峰,南,精装,,平层,板塔结合,钢混结构,两梯六户,有,2024-10-07,,,有抵押,商品房,普通住宅,非共有,4,6个月以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105118512947.html,中楼层,32,龙岗区,布吉石芽岭,中环至外环,4室2厅,1厨2卫,505.0,58674,86.07,深圳市龙岗区布吉石芽岭鸿荣源尚峰,22.624019,114.137286
承翰陶柏莉,南 北,精装,,平层,板楼,钢混结构,两梯四户,有,2024-10-21,,,有抵押,商品房,普通住宅,非共有,8,6个月以前发布,VR看装修,,随时看房,https://sz.lianjia.com/ershoufang/105118658072.html,高楼层,26,大鹏新区,大鹏半岛,,4室2厅,1厨2卫,215.0,24336,88.35,深圳市大鹏新区大鹏半岛承翰陶柏莉,22.633964,114.407828
金海华府,南,精装,,平层,板塔结合,钢混结构,三梯六户,有,2025-04-14,,,有抵押,商品房,普通住宅,非共有,1,14天以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120403102.html,低楼层,31,宝安区,西乡,,4室1厅,1厨1卫,600.0,68182,88.0,深圳市宝安区西乡金海华府,22.582258,113.895412
向西村9号住宅楼,东南,精装,,平层,板塔结合,钢混结构,无电梯,无,2023-11-26,2017-05-16,满五年,有抵押,商品房,普通住宅,非共有,4,一年前发布,VR房源,,随时看房,https://sz.lianjia.com/ershoufang/105115438802.html,低楼层,7,罗湖区,春风路,,2室1厅,1厨1卫,250.0,35341,70.74,深圳市罗湖区春风路向西村9号住宅楼,22.542436,114.125065
星河传奇二期,东北,精装,,平层,塔楼,钢混结构,三梯六户,有,2025-03-10,,,无抵押,商品房,普通住宅,非共有,2,1个月以前发布,VR看装修,,随时看房,https://sz.lianjia.com/ershoufang/105119994430.html,高楼层,33,龙华区,红山,,4室2厅,1厨2卫,636.0,73180,86.91,深圳市龙华区红山星河传奇二期,22.63133,114.018046
信义金御半山三期,东南,精装,,平层,塔楼,混合结构,两梯四户,有,2024-12-17,,,有抵押,商品房,普通住宅,共有,1,4个月以前发布,VR房源,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105119225506.html,低楼层,39,龙岗区,布吉关,,4室2厅,1厨2卫,590.0,66390,88.87,深圳市龙岗区布吉关信义金御半山三期,22.592712,114.133036
向西雍睦豪庭,东南,其他,,平层,塔楼,钢混结构,三梯六户,有,2024-05-10,,,有抵押,商品房,普通住宅,非共有,3,11个月以前发布,VR看装修,,,https://sz.lianjia.com/ershoufang/105116945643.html,中楼层,30,罗湖区,春风路,,3室1厅,1厨1卫,460.0,57760,79.64,深圳市罗湖区春风路向西雍睦豪庭,22.542919,114.123968
恒裕珑城,东南,精装,,平层,塔楼,钢混结构,,,2025-03-14,,,有抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120044403.html,中楼层,12,龙岗区,龙岗双龙,,4室2厅,1厨2卫,385.0,42988,89.56,深圳市龙岗区龙岗双龙恒裕珑城,22.723364,114.276176
龙光玖龙玺,东南,其他,,平层,塔楼,框架结构,两梯四户,有,2023-04-02,,,有抵押,商品房,普通住宅,非共有,7,一年前发布,VR看装修,,随时看房,https://sz.lianjia.com/ershoufang/105113228412.html,高楼层,31,龙华区,梅林关,,4室1厅,1厨2卫,749.0,83576,89.62,深圳市龙华区梅林关龙光玖龙玺,22.600149,114.04151
熙和园,北,精装,,平层,板楼,钢混结构,两梯四户,有,2025-04-10,,,有抵押,商品房,普通住宅,非共有,1,18天以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105120362060.html,低楼层,18,龙岗区,龙岗中心城,,4室2厅,1厨2卫,450.0,53738,83.74,深圳市龙岗区龙岗中心城熙和园,22.72806,114.230158
星河银湖谷,南,其他,,平层,板塔结合,钢混结构,三梯五户,有,2023-09-07,,,有抵押,商品房,普通住宅,非共有,2,一年前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105114739436.html,低楼层,48,龙岗区,坂田,内环至中环,4室2厅,1厨1卫,650.0,75154,86.49,深圳市龙岗区坂田星河银湖谷,22.603892,114.063442
尚水天成,东北,简装,,平层,板塔结合,钢混结构,两梯四户,有,2025-01-23,,,有抵押,商品房,普通住宅,共有,0,3个月以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105119548751.html,高楼层,27,龙岗区,布吉水径,中环至外环,4室2厅,1厨2卫,445.0,53205,83.64,深圳市龙岗区布吉水径尚水天成,22.61696,114.106064
绿景香颂,南 北,精装,,平层,板塔结合,钢混结构,两梯五户,有,2022-06-22,,,无抵押,商品房,普通住宅,非共有,25,一年前发布,VR看装修,,,https://sz.lianjia.com/ershoufang/105110810228.html,中楼层,31,龙华区,龙华新区,,4室2厅,1厨2卫,498.0,55556,89.64,深圳市龙华区龙华新区绿景香颂,22.630391,114.03623
东方盛世花园,西北,精装,,平层,板塔结合,钢混结构,两梯四户,有,2023-03-22,2018-08-02,满五年,有抵押,商品房,普通住宅,非共有,10,一年前发布,VR看装修,,随时看房,https://sz.lianjia.com/ershoufang/105113101891.html,低楼层,24,龙岗区,布吉关,,4室2厅,1厨2卫,380.0,42544,89.32,深圳市龙岗区布吉关东方盛世花园,22.592235,114.116677
水岸新都四五期,南,简装,,平层,塔楼,钢混结构,两梯六户,有,2025-02-28,,,有抵押,商品房,普通住宅,非共有,5,1个月以前发布,VR房源,,随时看房,https://sz.lianjia.com/ershoufang/105119875357.html,低楼层,26,龙岗区,龙岗双龙,,4室2厅,1厨2卫,165.0,20472,80.6,深圳市龙岗区龙岗双龙水岸新都四五期,22.750894,114.278912
振业峦山谷,东南,简装,,复式,板塔结合,钢混结构,三梯六户,有,2025-02-25,,,无抵押,商品房,普通住宅,非共有,2,2个月以前发布,VR房源,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105119827836.html,中楼层,30,龙岗区,龙岗宝荷,,4室1厅,1厨2卫,288.0,33911,84.93,深圳市龙岗区龙岗宝荷振业峦山谷,22.688538,114.266793
龙光玖龙玺,南,精装,,,塔楼,框架结构,两梯五户,有,2025-04-02,,,有抵押,商品房,普通住宅,非共有,1,26天以前发布,VR看装修,,随时看房,https://sz.lianjia.com/ershoufang/105120276348.html,低楼层,31,龙华区,梅林关,,4室1厅,1厨2卫,789.0,90544,87.14,深圳市龙华区梅林关龙光玖龙玺,22.600149,114.04151
壹成中心第七区,南,精装,,平层,塔楼,钢混结构,三梯六户,有,2025-04-13,2020-12-17,,有抵押,商品房,普通住宅,非共有,0,15天以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120393467.html,中楼层,52,龙华区,龙华中心,,4室2厅,1厨2卫,550.0,62359,88.2,深圳市龙华区龙华中心壹成中心第七区,22.647148,114.030934
奥宸观壹城,南,其他,,复式,板塔结合,钢混结构,三梯十五户,有,2024-10-06,2017-03-07,满五年,无抵押,商品房,商务公寓,非共有,6,6个月以前发布,VR房源,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105118504353.html,高楼层,21,龙华区,观澜,中环至外环,4室1厅,1厨2卫,158.0,20156,78.39,深圳市龙华区观澜奥宸观壹城,22.716207,114.069232
佳兆业城市广场五期,南,精装,,平层,板楼,钢混结构,三梯四户,有,2025-03-30,,,有抵押,商品房,普通住宅,非共有,0,29天以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105120241175.html,中楼层,43,龙岗区,坂田,,4室2厅,1厨2卫,460.0,51237,89.78,深圳市龙岗区坂田佳兆业城市广场五期,22.658333,114.073216
佳兆业中央广场三期,南,精装,,平层,塔楼,钢混结构,三梯四户,有,2025-04-21,,,有抵押,商品房,普通住宅,非共有,1,7天以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105120484077.html,高楼层,46,龙岗区,坂田,中环至外环,4室2厅,1厨2卫,498.0,55818,89.22,深圳市龙岗区坂田佳兆业中央广场三期,22.66069,114.077698
佳华领汇广场,东北,精装,,平层,板塔结合,钢混结构,两梯五户,有,2025-04-17,,,有抵押,商品房,普通住宅,非共有,0,11天以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120440328.html,低楼层,32,龙岗区,坂田,中环至外环,4室2厅,1厨2卫,498.0,55426,89.85,深圳市龙岗区坂田佳华领汇广场,22.632937,114.058137
幸福港湾一期,南,精装,,平层,板塔结合,钢混结构,两梯四户,有,2024-09-19,,,有抵押,商品房,普通住宅,非共有,2,7个月以前发布,VR房源,,,https://sz.lianjia.com/ershoufang/105118333309.html,低楼层,33,宝安区,碧海,中环至外环,4室2厅,1厨2卫,658.0,74133,88.76,深圳市宝安区碧海幸福港湾一期,22.566991,113.856936
壹成中心第七区,东南,精装,,平层,塔楼,钢混结构,三梯六户,有,2025-04-04,2019-12-01,满五年,无抵押,商品房,普通住宅,非共有,0,24天以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120294965.html,高楼层,52,龙华区,龙华中心,,4室2厅,1厨2卫,559.0,63272,88.35,深圳市龙华区龙华中心壹成中心第七区,22.647148,114.030934
桂芳园七期,西北,其他,,复式,板塔结合,钢混结构,一梯三户,有,2025-02-18,2016-03-18,满五年,有抵押,商品房,普通住宅,非共有,5,2个月以前发布,VR房源,近地铁,,https://sz.lianjia.com/ershoufang/105119728049.html,高楼层,6,龙岗区,布吉大芬,,4室2厅,1厨2卫,360.0,51180,70.34,深圳市龙岗区布吉大芬桂芳园七期,22.599008,114.136983
金地上塘道二期,东南,精装,,平层,塔楼,混合结构,两梯五户,有,2024-11-09,2018-03-01,满五年,有抵押,商品房,普通住宅,非共有,3,5个月以前发布,VR房源,,,https://sz.lianjia.com/ershoufang/105118857210.html,高楼层,29,龙华区,红山,,4室1厅,1厨2卫,550.0,61993,88.72,深圳市龙华区红山金地上塘道二期,22.634246,114.020298
德沁苑,南,其他,,平层,板塔结合,钢混结构,一梯四户,有,2024-10-22,2020-11-27,,无抵押,商品房,普通住宅,非共有,0,6个月以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105118668847.html,低楼层,11,龙岗区,龙岗双龙,,4室2厅,1厨2卫,218.0,25751,84.66,深圳市龙岗区龙岗双龙德沁苑,22.717638,114.271903
国香尚居,南,精装,,复式,板塔结合,钢混结构,两梯四户,有,2025-03-13,,,有抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR房源,,,https://sz.lianjia.com/ershoufang/105120032601.html,高楼层,32,龙岗区,龙岗中心城,,4室2厅,1厨2卫,275.0,31440,87.47,深圳市龙岗区龙岗中心城国香尚居,22.749226,114.233674
鸿威鸿景华庭北区,西南,其他,,平层,板塔结合,钢混结构,两梯五户,有,2025-03-15,2014-04-08,满五年,有抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR看装修,,,https://sz.lianjia.com/ershoufang/105120061418.html,低楼层,31,龙岗区,龙岗中心城,,4室1厅,1厨1卫,210.0,23538,89.22,深圳市龙岗区龙岗中心城鸿威鸿景华庭北区,22.751036,114.218751
光明大第,西南,精装,,复式,板塔结合,钢混结构,两梯九户,有,2025-01-13,2016-03-25,满五年,有抵押,商品房,普通住宅,非共有,1,3个月以前发布,VR房源,,,https://sz.lianjia.com/ershoufang/105119475308.html,中楼层,33,光明区,光明,中环至外环,4室2厅,1厨2卫,490.0,55230,88.72,深圳市光明区光明光明大第,22.741175,113.943922
深业东城国际,东南,精装,,平层,塔楼,钢混结构,两梯五户,有,2024-09-30,,,有抵押,商品房,普通住宅,非共有,0,6个月以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105118449832.html,高楼层,33,坪山区,坪山,,4室2厅,1厨2卫,248.0,27651,89.69,深圳市坪山区坪山深业东城国际,22.680294,114.328657
金地名峰,南,精装,,复式,板塔结合,钢混结构,两梯九户,有,2025-04-24,,,有抵押,商品房,普通住宅,非共有,0,4天以前发布,VR房源,,,https://sz.lianjia.com/ershoufang/105120518666.html,高楼层,31,龙岗区,龙岗宝荷,,4室2厅,1厨2卫,270.0,30195,89.42,深圳市龙岗区龙岗宝荷金地名峰,22.682455,114.261431
卓越皇后道,南,精装,,平层,塔楼,钢混结构,两梯四户,有,2025-04-21,,,有抵押,商品房,普通住宅,非共有,0,7天以前发布,VR房源,近地铁,,https://sz.lianjia.com/ershoufang/105120481500.html,中楼层,32,龙华区,红山,,4室2厅,1厨2卫,625.0,70383,88.8,深圳市龙华区红山卓越皇后道,22.628668,114.012482
金地名峰,南,精装,,复式,板塔结合,钢混结构,两梯九户,有,2025-02-27,2024-11-15,未满两年,有抵押,商品房,普通住宅,非共有,4,1个月以前发布,VR房源,,随时看房,https://sz.lianjia.com/ershoufang/105119857335.html,中楼层,31,龙岗区,龙岗宝荷,,4室2厅,1厨2卫,265.0,30179,87.81,深圳市龙岗区龙岗宝荷金地名峰,22.682455,114.261431
壹成中心第六区,东南,精装,,平层,板塔结合,砖混结构,三梯六户,有,2025-02-09,2019-08-19,满五年,无抵押,商品房,普通住宅,非共有,1,2个月以前发布,VR房源,,随时看房,https://sz.lianjia.com/ershoufang/105119621452.html,低楼层,52,龙华区,龙华中心,,4室1厅,1厨1卫,508.0,58405,86.98,深圳市龙华区龙华中心壹成中心第六区,22.647999,114.032526
金地名峰,南,其他,,复式,塔楼,钢混结构,两梯九户,有,2025-04-18,,,无抵押,商品房,普通住宅,非共有,0,10天以前发布,VR房源,,随时看房,https://sz.lianjia.com/ershoufang/105120450304.html,低楼层,31,龙岗区,龙岗宝荷,,4室2厅,1厨2卫,270.0,30752,87.8,深圳市龙岗区龙岗宝荷金地名峰,22.682455,114.261431
吉祥里,东南,精装,,平层,板塔结合,钢混结构,三梯四户,有,2025-03-29,,,有抵押,商品房,普通住宅,非共有,0,31天以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120223609.html,中楼层,39,龙岗区,龙岗中心城,,4室2厅,1厨2卫,420.0,47533,88.36,深圳市龙岗区龙岗中心城吉祥里,22.722467,114.220633
吉祥里,东南,精装,,平层,板塔结合,钢混结构,三梯四户,有,2025-03-29,,,有抵押,商品房,普通住宅,非共有,0,31天以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120223609.html,中楼层,39,龙岗区,龙岗中心城,,4室2厅,1厨2卫,420.0,47533,88.36,深圳市龙岗区龙岗中心城吉祥里,22.722467,114.220633
卓越皇后道,东南,精装,,复式,塔楼,钢混结构,两梯四户,有,2025-04-22,,,有抵押,商品房,普通住宅,非共有,0,6天以前发布,VR房源,近地铁,,https://sz.lianjia.com/ershoufang/105120497333.html,高楼层,30,龙华区,红山,,4室2厅,1厨2卫,680.0,76629,88.74,深圳市龙华区红山卓越皇后道,22.628668,114.012482
壹成中心第七区,东南,精装,,平层,塔楼,钢混结构,三梯六户,有,2025-04-13,,,无抵押,商品房,普通住宅,非共有,0,16天以前发布,VR看装修,,,https://sz.lianjia.com/ershoufang/105120388856.html,中楼层,52,龙华区,龙华中心,,4室2厅,1厨2卫,550.0,62714,87.7,深圳市龙华区龙华中心壹成中心第七区,22.647148,114.030934
壹成中心第六区,南 北,精装,,平层,塔楼,砖混结构,三梯六户,有,2025-03-17,2023-04-06,,有抵押,商品房,普通住宅,非共有,3,1个月以前发布,VR看装修,,随时看房,https://sz.lianjia.com/ershoufang/105120081273.html,中楼层,46,龙华区,龙华中心,,4室2厅,1厨2卫,550.0,63372,86.79,深圳市龙华区龙华中心壹成中心第六区,22.647999,114.032526
星河传奇,东南,精装,,平层,塔楼,钢混结构,三梯六户,有,2024-12-31,,,无抵押,商品房,普通住宅,非共有,1,3个月以前发布,VR房源,,,https://sz.lianjia.com/ershoufang/105119359487.html,中楼层,38,龙华区,红山,,4室2厅,1厨2卫,699.0,80521,86.81,深圳市龙华区红山星河传奇,22.632148,114.018702
龙光玖龙玺,西北,精装,,平层,塔楼,框架结构,两梯五户,有,2025-01-01,,,无抵押,商品房,普通住宅,非共有,7,3个月以前发布,VR房源,,随时看房,https://sz.lianjia.com/ershoufang/105119369825.html,低楼层,32,龙华区,梅林关,,4室2厅,1厨2卫,715.0,82659,86.5,深圳市龙华区梅林关龙光玖龙玺,22.600149,114.04151
鸿荣源尚峰,西南,精装,,平层,板塔结合,钢混结构,两梯六户,有,2024-03-15,,,有抵押,商品房,普通住宅,共有,0,一年前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105116369541.html,高楼层,32,龙岗区,布吉石芽岭,中环至外环,4室2厅,1厨2卫,488.0,54259,89.94,深圳市龙岗区布吉石芽岭鸿荣源尚峰,22.624019,114.137286
凯东吉祥悦府,东南 南,精装,,平层,塔楼,钢混结构,,,2025-03-23,,,有抵押,商品房,普通住宅,非共有,1,1个月以前发布,VR看装修,,,https://sz.lianjia.com/ershoufang/105120157468.html,低楼层,33,龙岗区,龙岗双龙,,4室2厅,1厨2卫,236.0,26517,89.0,深圳市龙岗区龙岗双龙凯东吉祥悦府,22.758619,114.284154
壹成中心第七区,东南,精装,,平层,塔楼,钢混结构,三梯六户,有,2025-04-13,,,有抵押,商品房,普通住宅,非共有,1,16天以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120388929.html,中楼层,52,龙华区,龙华中心,,4室2厅,1厨2卫,538.0,61109,88.04,深圳市龙华区龙华中心壹成中心第七区,22.647148,114.030934
宝能悦澜山花园,南 北,精装,,平层,塔楼,钢混结构,两梯五户,有,2023-10-27,,,有抵押,商品房,普通住宅,非共有,5,一年前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105115172226.html,中楼层,29,龙岗区,龙岗中心城,,4室2厅,1厨2卫,375.0,44686,83.92,深圳市龙岗区龙岗中心城宝能悦澜山花园,22.734949,114.250691
信义御城,东北,精装,,复式,塔楼,钢混结构,两梯八户,有,2025-04-01,2018-07-20,满五年,有抵押,商品房,普通住宅,非共有,2,28天以前发布,VR房源,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105120254206.html,中楼层,33,龙岗区,横岗,中环至外环,4室2厅,1厨3卫,369.0,41138,89.7,深圳市龙岗区横岗信义御城,22.650627,114.212845
金地名峰,南,精装,,复式,板塔结合,钢混结构,四梯九户,有,2025-03-30,,,无抵押,商品房,普通住宅,非共有,0,30天以前发布,VR房源,,,https://sz.lianjia.com/ershoufang/105120234360.html,低楼层,33,龙岗区,龙岗宝荷,,4室1厅,1厨2卫,275.0,30789,89.32,深圳市龙岗区龙岗宝荷金地名峰,22.682455,114.261431
深业东城国际,西南,精装,,平层,塔楼,钢混结构,两梯五户,有,2025-02-27,,,有抵押,商品房,普通住宅,非共有,1,1个月以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105119857647.html,高楼层,33,坪山区,坪山,,4室2厅,1厨2卫,242.0,27046,89.48,深圳市坪山区坪山深业东城国际,22.680294,114.328657
嘉亿爵悦,东南,简装,,平层,塔楼,钢混结构,两梯五户,有,2024-09-08,2016-10-19,满五年,有抵押,商品房,普通住宅,非共有,0,7个月以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105118219828.html,中楼层,33,龙岗区,大运新城,,4室2厅,1厨2卫,370.0,41439,89.29,深圳市龙岗区大运新城嘉亿爵悦,22.715592,114.211409
信义金御半山三期,东,简装,,平层,塔楼,混合结构,两梯四户,有,2025-02-08,,,有抵押,商品房,普通住宅,非共有,2,2个月以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105119606497.html,高楼层,39,龙岗区,布吉关,,4室2厅,1厨2卫,620.0,69531,89.17,深圳市龙岗区布吉关信义金御半山三期,22.592712,114.133036
中信领航,西北,精装,,平层,塔楼,钢混结构,两梯四户,有,2025-03-23,,,有抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105120160868.html,低楼层,26,宝安区,航城,,4室2厅,1厨2卫,529.0,59133,89.46,深圳市宝安区航城中信领航,22.609777,113.856575
金鼎大厦,东,精装,,平层,板塔结合,钢混结构,三梯十二户,有,2024-10-07,,,有抵押,商品房,普通住宅,非共有,3,6个月以前发布,VR房源,,随时看房,https://sz.lianjia.com/ershoufang/105118519909.html,低楼层,28,罗湖区,春风路,,2室2厅,1厨1卫,288.0,38883,74.07,深圳市罗湖区春风路金鼎大厦,22.541365,114.124909
佳兆业中央广场一期,北,精装,,平层,板楼,钢混结构,三梯四户,有,2024-08-09,,,无抵押,商品房,普通住宅,非共有,0,8个月以前发布,VR看装修,近地铁,随时看房,https://sz.lianjia.com/ershoufang/105117893697.html,中楼层,47,龙岗区,坂田,,4室2厅,1厨2卫,500.0,56909,87.86,深圳市龙岗区坂田佳兆业中央广场一期,22.660327,114.075299
西城丰和,东 东北,精装,,平层,板塔结合,钢混结构,两梯四户,有,2025-04-06,2020-06-09,,有抵押,商品房,普通住宅,非共有,1,23天以前发布,VR看装修,近地铁,,https://sz.lianjia.com/ershoufang/105120305233.html,低楼层,33,宝安区,西乡,,4室2厅,1厨1卫,440.0,55824,78.82,深圳市宝安区西乡西城丰和,22.587126,113.879062
金亨利首府,东南,精装,,平层,板塔结合,钢混结构,两梯四户,有,2025-03-15,,,有抵押,商品房,普通住宅,非共有,7,1个月以前发布,VR看装修,,,https://sz.lianjia.com/ershoufang/105120066389.html,高楼层,31,龙华区,红山,,4室1厅,1厨2卫,945.0,105693,89.41,深圳市龙华区红山金亨利首府,22.618927,114.026387
