分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
番禺,丽江花园丽波楼,番禺 南浦,2室2厅1厨1卫,66.2㎡,55.9㎡,西南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共9层),平层,塔楼,钢混结构,一梯八户,有,2022-08-11,2015-07-03,满五年,有抵押 业主自还,商品房,普通住宅,共有,已上传房本照片,丽波楼 满五唯一 高楼层靓房 电梯两房,175万,"26,436元/平",丽江花园丽波楼 -南浦,2室2厅,66.2平米,"('高楼层(共9层)',)",1993年,塔楼,3人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108403628879.html
番禺,丽江花园丽波楼,番禺 南浦,2室1厅1厨1卫,66㎡,53.6㎡,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共9层),平层,塔楼,钢混结构,一梯八户,有,2024-05-19,2022-05-01,满两年,有抵押,商品房,普通住宅,非共有,已上传房本照片,丽波楼 高层俩房 全屋制定品牌家具 拎包入住,160万,"24,243元/平",丽江花园丽波楼 -南浦,2室1厅,66平米,"('高楼层(共9层)',)",1993年,塔楼,0人关注,11个月以前发布,VR看装修,,,房本满两年,,https://gz.lianjia.com/ershoufang/108405787516.html
番禺,丽江花园德荫楼,番禺 南浦,2室1厅1厨1卫,66.9㎡,53.55㎡,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共16层),平层,塔楼,钢混结构,两梯十二户,有,2022-10-31,2018-04-09,满五年,有抵押,商品房,普通住宅,非共有,已上传房本照片,丽江花园电梯中层两房  装修保养新 采光良好,170万,"25,412元/平",丽江花园德荫楼 -南浦,2室1厅,66.9平米,"('中楼层(共16层)',)",1997年,塔楼,1人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108403873912.html
番禺,丽江花园丽波楼,番禺 南浦,2室1厅1厨1卫,65.96㎡,55.89㎡,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共9层),平层,塔楼,钢混结构,一梯八户,有,2023-10-27,2017-02-10,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,满五唯一，精装修，南北对流，电梯高层，视野宽阔,165万,"25,016元/平",丽江花园丽波楼 -南浦,2室1厅,65.96平米,"('高楼层(共9层)',)",1993年,塔楼,0人关注,一年前发布,VR看装修,房本满五年,,,,https://gz.lianjia.com/ershoufang/108405056319.html
番禺,丽江花园康城居,番禺 南浦,2室2厅1厨1卫,68.9㎡,60.05㎡,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共9层),平层,塔楼,钢混结构,一梯八户,有,2024-06-13,2011-03-02,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,成熟社区，电梯中高层两房采光好，满五年唯一,180万,"26,125元/平",丽江花园康城居 -南浦,2室2厅,68.9平米,"('高楼层(共9层)',)",1999年,塔楼,0人关注,10个月以前发布,VR看装修,房本满五年,,,,https://gz.lianjia.com/ershoufang/108405880338.html
番禺,丽江花园丽波楼,番禺 南浦,2室1厅1厨1卫,66㎡,52.77㎡,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共9层),平层,塔楼,钢混结构,一梯八户,有,2023-08-16,2018-01-01,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,东南向两房，采光好，望花园，过五唯一,160万,"24,243元/平",丽江花园丽波楼 -南浦,2室1厅,66平米,"('中楼层(共9层)',)",1993年,塔楼,0人关注,一年前发布,VR看装修,房本满五年,,,,https://gz.lianjia.com/ershoufang/108404793132.html
番禺,广州碧桂园秀苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,61.63㎡,西南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共7层),平层,塔楼,钢混结构,,无,2023-09-26,2020-05-20,满两年,有抵押 60万元 业主自还,商品房,普通住宅,共有,已上传房本照片,新，近大门，南望花园，少有放盘,189万,"27,754元/平",广州碧桂园秀苑 -南浦,2室1厅,68.1平米,"('低楼层(共7层)',)",1998年,塔楼,1人关注,一年前发布,VR看装修,,近地铁,房本满两年,,https://gz.lianjia.com/ershoufang/108404944554.html
番禺,丽江花园德泽楼,番禺 南浦,2室1厅1厨1卫,66.8㎡,53.3㎡,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共14层),平层,塔楼,钢混结构,两梯十户,有,2023-02-16,2010-11-11,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,满五唯一 方正电梯两房 舒适高人气小区,159万,"23,803元/平",丽江花园德泽楼 -南浦,2室1厅,66.8平米,"('中楼层(共14层)',)",1997年,塔楼,0人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108404126523.html
番禺,丽江花园丽波楼,番禺 南浦,2室2厅1厨1卫,65.7㎡,55.37㎡,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共9层),平层,塔楼,钢混结构,一梯八户,有,2023-06-26,2019-03-18,满五年,有抵押 80万元,商品房,普通住宅,非共有,已上传房本照片,东南靓向，装修新，国五唯一，拎包入住,165万,"25,115元/平",丽江花园丽波楼 -南浦,2室2厅,65.7平米,"('高楼层(共9层)',)",1993年,塔楼,0人关注,一年前发布,VR房源,房本满五年,,,,https://gz.lianjia.com/ershoufang/108404610732.html
番禺,丽江花园星海洲,番禺 南浦,2室2厅1厨1卫,65.1㎡,50.85㎡,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共25层),平层,塔楼,钢混结构,两梯八户,有,2024-05-10,2017-12-20,满五年,有抵押 50万元,商品房,普通住宅,共有,已上传房本照片,星海洲高层望江，东南靓向，采光通风好,160万,"24,578元/平",丽江花园星海洲 -南浦,2室2厅,65.1平米,"('高楼层(共25层)',)",1999年,塔楼,6人关注,11个月以前发布,VR房源,房本满五年,,,,https://gz.lianjia.com/ershoufang/108405749668.html
番禺,广州碧桂园雅苑,番禺 南浦,2室1厅1厨1卫,68㎡,60.87㎡,西北,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,塔楼,钢混结构,,无,2023-08-08,2020-03-30,满五年,有抵押,商品房,普通住宅,非共有,已上传房本照片,广州碧桂园雅苑，精装修两房，业主有心卖。,167万,"24,559元/平",广州碧桂园雅苑 -南浦,2室1厅,68平米,"('高楼层(共7层)',)",1998年,塔楼,6人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108404763640.html
番禺,广州碧桂园华苑,番禺 南浦,2室1厅1厨1卫,69㎡,61.39㎡,东北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,塔楼,钢混结构,,无,2022-01-25,2009-04-17,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,广州碧桂园中楼层两房，满五年免增值税。,163万,"23,624元/平",广州碧桂园华苑 -南浦,2室1厅,69平米,"('中楼层(共7层)',)",1998年,塔楼,17人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108403051727.html
番禺,南浦花园,番禺 南浦,2室1厅1厨1卫,64.3㎡,56.39㎡,西南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共8层),平层,塔楼,钢混结构,一梯两户,有,2025-04-12,2015-07-28,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,南向电梯大两房 高实用率 南北对流户型,158万,"24,573元/平",南浦花园 -南浦,2室1厅,64.3平米,"('低楼层(共8层)',)",2002年,塔楼,0人关注,16天以前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108407115606.html
番禺,广州碧桂园华苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,60.97㎡,东北,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,塔楼,钢混结构,,无,2023-09-28,2017-06-19,满五年,有抵押,商品房,普通住宅,非共有,已上传房本照片,广州碧桂园华苑 东向 精装修拎包入住,160万,"23,495元/平",广州碧桂园华苑 -南浦,2室1厅,68.1平米,"('高楼层(共7层)',)",1998年,塔楼,0人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108404952338.html
番禺,南浦花园,番禺 南浦,2室1厅1厨1卫,68.5㎡,60.24㎡,西南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共8层),平层,塔楼,钢混结构,,无,2024-01-20,2019-07-26,满五年,有抵押 40万元 客户偿还,商品房,普通住宅,非共有,已上传房本照片,近地铁近江边 筹备电梯 南北对流厅出大阳台 精装修,160万,"23,358元/平",南浦花园 -南浦,2室1厅,68.5平米,"('中楼层(共8层)',)",2002年,塔楼,0人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108405357692.html
番禺,广州碧桂园雅苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,63.9㎡,北,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,塔楼,钢混结构,,无,2024-09-04,1998-11-05,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,广州碧桂园雅苑 进口精装修两房 低密度小区 近地铁,168万,"24,670元/平",广州碧桂园雅苑 -南浦,2室1厅,68.1平米,"('高楼层(共7层)',)",1998年,塔楼,1人关注,7个月以前发布,VR房源,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108406217961.html
番禺,丽江花园丽影楼,番禺 南浦,2室1厅1厨1卫,66㎡,53.86㎡,西,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共9层),平层,板塔结合,钢混结构,一梯八户,有,2019-08-29,2014-03-19,满五年,有抵押,商品房,普通住宅,非共有,已上传房本照片,装修好  高层视野好  九月优质笋房,160万,"24,243元/平",丽江花园丽影楼 -南浦,2室1厅,66平米,"('高楼层(共9层)',)",1993年,板塔结合,125人关注,一年前发布,VR看装修,房本满五年,,,,https://gz.lianjia.com/ershoufang/108400644457.html
番禺,丽江花园星海洲,番禺 南浦,2室1厅1厨1卫,65.3㎡,49.68㎡,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共25层),平层,塔楼,钢混结构,两梯八户,有,2023-06-03,2013-11-27,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,星海洲近江边，过五年唯一，配套设施齐全，安静舒适,160万,"24,503元/平",丽江花园星海洲 -南浦,2室1厅,65.3平米,"('低楼层(共25层)',)",1999年,塔楼,2人关注,一年前发布,VR房源,房本满五年,,,,https://gz.lianjia.com/ershoufang/108404530936.html
番禺,丽江花园丽影楼,番禺 南浦,2室1厅1厨1卫,64.24㎡,,东北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共9层),平层,塔楼,钢混结构,一梯八户,有,2023-06-17,2017-11-13,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,满五唯一 全新精装修 温馨两房  户型方正  近地铁,170万,"26,464元/平",丽江花园丽影楼 -南浦,2室1厅,64.24平米,"('中楼层(共9层)',)",1993年,塔楼,2人关注,一年前发布,VR房源,房本满五年,,,,https://gz.lianjia.com/ershoufang/108404581703.html
番禺,广州碧桂园秀苑,番禺 南浦,2室2厅1厨1卫,69㎡,,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,塔楼,钢混结构,,无,2023-09-22,2019-06-24,满五年,有抵押,商品房,普通住宅,非共有,已上传房本照片,广州番禺区住宅  广州碧桂园秀苑  近大门口,195万,"28,261元/平",广州碧桂园秀苑 -南浦,2室2厅,69平米,"('高楼层(共7层)',)",1998年,塔楼,0人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108404930303.html
番禺,丽江花园丽茹楼,番禺 南浦,2室1厅1厨1卫,66.21㎡,,西南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共9层),平层,塔楼,钢混结构,一梯八户,有,2024-09-18,2019-06-21,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,丽江花园电梯高层，采光通风好，全新装修，拎包入住,175万,"26,432元/平",丽江花园丽茹楼 -南浦,2室1厅,66.21平米,"('高楼层(共9层)',)",1993年,塔楼,1人关注,7个月以前发布,VR房源,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108406270027.html
番禺,广州碧桂园秀苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,61.63㎡,西南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共7层),平层,塔楼,钢混结构,,无,2023-09-26,2020-05-20,满两年,有抵押 60万元 业主自还,商品房,普通住宅,共有,已上传房本照片,新，近大门，南望花园，少有放盘,189万,"27,754元/平",广州碧桂园秀苑 -南浦,2室1厅,68.1平米,"('低楼层(共7层)',)",1998年,塔楼,1人关注,一年前发布,VR看装修,,近地铁,房本满两年,,https://gz.lianjia.com/ershoufang/108404944554.html
番禺,丽江花园德泽楼,番禺 南浦,2室1厅1厨1卫,66.8㎡,53.3㎡,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共14层),平层,塔楼,钢混结构,两梯十户,有,2023-02-16,2010-11-11,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,满五唯一 方正电梯两房 舒适高人气小区,159万,"23,803元/平",丽江花园德泽楼 -南浦,2室1厅,66.8平米,"('中楼层(共14层)',)",1997年,塔楼,0人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108404126523.html
番禺,广州碧桂园秀苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,63.9㎡,东北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,塔楼,钢混结构,,无,2024-06-02,2006-03-24,满五年,有抵押 客户偿还,商品房,普通住宅,非共有,已上传房本照片,广碧秀苑 全屋精装 位置佳 采光好,185万,"27,166元/平",广州碧桂园秀苑 -南浦,2室1厅,68.1平米,"('高楼层(共7层)',)",1998年,塔楼,1人关注,10个月以前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108405842648.html
番禺,丽江花园德泽楼,番禺 南浦,2室2厅1厨1卫,66.8㎡,,东北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共14层),,塔楼,钢混结构,两梯十二户,有,2023-08-10,1995-11-05,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,过五唯一  电梯高层温馨2房 全线江景  通风采光好,190万,"28,444元/平",丽江花园德泽楼 -南浦,2室2厅,66.8平米,"('高楼层(共14层)',)",1997年,塔楼,1人关注,一年前发布,VR看装修,房本满五年,近地铁,,随时看房,https://gz.lianjia.com/ershoufang/108404769409.html
番禺,丽江花园丽影楼,番禺 南浦,2室1厅1厨1卫,65.96㎡,55.7㎡,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共9层),平层,板塔结合,钢混结构,一梯八户,有,2022-05-01,2017-07-31,满五年,有抵押 93万元 金融公司垫资,商品房,普通住宅,非共有,已上传房本照片,满五年 东南靓向 电梯方正两房 近地铁 业主诚意出,165万,"25,016元/平",丽江花园丽影楼 -南浦,2室1厅,65.96平米,"('低楼层(共9层)',)",1993年,板塔结合,18人关注,一年前发布,VR看装修,房本满五年,,,随时看房,https://gz.lianjia.com/ershoufang/108403324969.html
番禺,丽江花园德荫楼,番禺 南浦,2室2厅1厨1卫,66.9㎡,53.67㎡,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共16层),平层,塔楼,钢混结构,两梯十二户,有,2022-03-19,2010-11-02,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,此房满五税少 东南朝向 装修保养很好 产权清晰无抵押,176万,"26,308元/平",丽江花园德荫楼 -南浦,2室2厅,66.9平米,"('低楼层(共16层)',)",1997年,塔楼,15人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108403195781.html
番禺,丽江花园丽波楼,番禺 南浦,2室1厅1厨1卫,62.7㎡,,西南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共9层),平层,塔楼,钢混结构,一梯八户,有,2024-11-12,2005-01-01,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,证过五年唯一，省税费，园景靓园景  电梯两房,166万,"26,476元/平",丽江花园丽波楼 -南浦,2室1厅,62.7平米,"('低楼层(共9层)',)",1993年,塔楼,1人关注,5个月以前发布,VR看装修,房本满五年,,,,https://gz.lianjia.com/ershoufang/108406509535.html
番禺,广州碧桂园美苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,61.26㎡,西南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,塔楼,钢混结构,,无,2025-03-12,2020-12-01,满两年,有抵押 120万元,商品房,普通住宅,非共有,已上传房本照片,户型方正 视野开阔 南向采光好 装修保养好,200万,"29,369元/平",广州碧桂园美苑 -南浦,2室1厅,68.1平米,"('中楼层(共7层)',)",1998年,塔楼,1人关注,1个月以前发布,VR看装修,,近地铁,房本满两年,,https://gz.lianjia.com/ershoufang/108406973963.html
番禺,广州碧桂园丽苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,塔楼,钢混结构,,无,2025-03-12,2023-03-24,满两年,有抵押 业主自还,商品房,普通住宅,非共有,已上传房本照片,碧桂园一期温馨两房，近地铁，东南向，诚意卖,165万,"24,230元/平",广州碧桂园丽苑 -南浦,2室1厅,68.1平米,"('中楼层(共7层)',)",1999年,塔楼,1人关注,1个月以前发布,VR房源,,近地铁,房本满两年,随时看房,https://gz.lianjia.com/ershoufang/108406977461.html
番禺,广州碧桂园雅苑,番禺 南浦,2室1厅1厨1卫,67.6㎡,60.95㎡,西南 西,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,塔楼,钢混结构,,无,2021-03-20,2017-06-07,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,广碧楼靓楼房 标准两房 位置好 装修漂亮,160万,"23,669元/平",广州碧桂园雅苑 -南浦,2室1厅,67.6平米,"('中楼层(共6层)',)",1998年,塔楼,23人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108402078441.html
番禺,丽江花园德汇楼,番禺 南浦,2室1厅1厨1卫,65.2㎡,55.23㎡,东,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共20层),平层,板塔结合,钢混结构,两梯十一户,有,2023-06-01,2018-04-18,满五年,有抵押 130万,商品房,普通住宅,共有,已上传房本照片,丽江花园电梯2房 装修保养新婚房 证满5年电梯地铁小区,198万,"30,369元/平",丽江花园德汇楼 -南浦,2室1厅,65.2平米,"('高楼层(共20层)',)",1997年,板塔结合,3人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108404523925.html
番禺,广州碧桂园华苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,61.74㎡,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共7层),平层,塔楼,钢混结构,,无,2024-09-22,2021-07-05,满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,广州碧桂园华苑 低楼层 东南向 两房 距地铁站400米,160万,"23,495元/平",广州碧桂园华苑 -南浦,2室1厅,68.1平米,"('低楼层(共7层)',)",1998年,塔楼,0人关注,7个月以前发布,VR看装修,,近地铁,房本满两年,,https://gz.lianjia.com/ershoufang/108406291670.html
番禺,丽江花园德汇楼,番禺 南浦,2室2厅1厨1卫,65.2㎡,52.31㎡,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共20层),平层,塔楼,钢混结构,两梯十一户,有,2024-07-12,2016-10-08,满五年,有抵押,商品房,普通住宅,非共有,已上传房本照片,电梯两房 满5年唯一 少有的正南向 采光充足  近地铁,165万,"25,307元/平",丽江花园德汇楼 -南浦,2室2厅,65.2平米,"('低楼层(共20层)',)",1997年,塔楼,0人关注,9个月以前发布,VR房源,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108406002782.html
番禺,丽江花园德汇楼,番禺 南浦,2室2厅1厨1卫,64.9㎡,51.69㎡,西北,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共20层),平层,塔楼,钢混结构,两梯十一户,有,2024-06-22,2015-10-28,满五年,有抵押 40万元 业主自还,商品房,普通住宅,非共有,已上传房本照片,电梯高层温馨2房，采光好视野好 装修好领包入住,178万,"27,427元/平",丽江花园德汇楼 -南浦,2室2厅,64.9平米,"('中楼层(共20层)',)",1997年,塔楼,0人关注,10个月以前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108405918451.html
番禺,丽江花园德汇楼,番禺 南浦,2室1厅1厨1卫,67.2㎡,56.95㎡,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共20层),平层,板塔结合,钢混结构,两梯十一户,有,2024-09-01,2017-06-01,满五年,有抵押,商品房,普通住宅,共有,已上传房本照片,此房满五楼层高视野开阔采光充足配套齐,180万,"26,786元/平",丽江花园德汇楼 -南浦,2室1厅,67.2平米,"('高楼层(共20层)',)",1997年,板塔结合,0人关注,7个月以前发布,VR房源,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108406206414.html
番禺,丽江花园德汇楼,番禺 南浦,2室1厅1厨1卫,65.2㎡,55.2㎡,西南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共20层),平层,板塔结合,钢混结构,两梯十一户,有,2023-06-29,2004-11-18,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,丽江花园德汇楼两房  户型方正  温馨 采光好,180万,"27,608元/平",丽江花园德汇楼 -南浦,2室1厅,65.2平米,"('中楼层(共20层)',)",1997年,板塔结合,0人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108404619823.html
番禺,丽江花园丽波楼,番禺 南浦,2室2厅1厨1卫,65.7㎡,55.37㎡,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共9层),平层,塔楼,钢混结构,一梯八户,有,2023-06-26,2019-03-18,满五年,有抵押 80万元,商品房,普通住宅,非共有,已上传房本照片,东南靓向，装修新，国五唯一，拎包入住,165万,"25,115元/平",丽江花园丽波楼 -南浦,2室2厅,65.7平米,"('高楼层(共9层)',)",1993年,塔楼,0人关注,一年前发布,VR房源,房本满五年,,,,https://gz.lianjia.com/ershoufang/108404610732.html
番禺,广州碧桂园雅苑,番禺 南浦,2室1厅1厨1卫,68㎡,60.87㎡,西北,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,塔楼,钢混结构,,无,2023-08-08,2020-03-30,满五年,有抵押,商品房,普通住宅,非共有,已上传房本照片,广州碧桂园雅苑，精装修两房，业主有心卖。,167万,"24,559元/平",广州碧桂园雅苑 -南浦,2室1厅,68平米,"('高楼层(共7层)',)",1998年,塔楼,6人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108404763640.html
番禺,丽江花园星海洲,番禺 南浦,2室2厅1厨1卫,65.1㎡,50.85㎡,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共25层),平层,塔楼,钢混结构,两梯八户,有,2024-05-10,2017-12-20,满五年,有抵押 50万元,商品房,普通住宅,共有,已上传房本照片,星海洲高层望江，东南靓向，采光通风好,160万,"24,578元/平",丽江花园星海洲 -南浦,2室2厅,65.1平米,"('高楼层(共25层)',)",1999年,塔楼,6人关注,11个月以前发布,VR房源,房本满五年,,,,https://gz.lianjia.com/ershoufang/108405749668.html
番禺,南浦花园,番禺 南浦,2室1厅1厨1卫,68.5㎡,60.24㎡,西南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共8层),平层,塔楼,钢混结构,,无,2024-01-20,2019-07-26,满五年,有抵押 40万元 客户偿还,商品房,普通住宅,非共有,已上传房本照片,近地铁近江边 筹备电梯 南北对流厅出大阳台 精装修,160万,"23,358元/平",南浦花园 -南浦,2室1厅,68.5平米,"('中楼层(共8层)',)",2002年,塔楼,0人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108405357692.html
番禺,广州碧桂园华苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,61.41㎡,东北,毛坯,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,塔楼,钢混结构,,无,2023-08-05,2019-08-19,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,近地铁，中间楼层，望花园，视野开阔，位置安静,180万,"26,432元/平",广州碧桂园华苑 -南浦,2室1厅,68.1平米,"('中楼层(共7层)',)",1998年,塔楼,2人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108404754207.html
番禺,广州碧桂园华苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,塔楼,钢混结构,,无,2023-10-26,2020-08-19,满两年,有抵押 140万元 业主自还,商品房,普通住宅,非共有,已上传房本照片,视野开阔 采光充足 东南向安静望小区,190万,"27,901元/平",广州碧桂园华苑 -南浦,2室1厅,68.1平米,"('中楼层(共7层)',)",1998年,塔楼,1人关注,一年前发布,VR看装修,,近地铁,房本满两年,,https://gz.lianjia.com/ershoufang/108405053435.html
番禺,广州碧桂园华苑,番禺 南浦,2室1厅1厨1卫,68.1㎡,,东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,塔楼,钢混结构,,无,2024-08-10,2019-09-18,满五年,有抵押,商品房,普通住宅,共有,已上传房本照片,南浦地铁口500米 东南向精装中层园景安静2房,168万,"24,670元/平",广州碧桂园华苑 -南浦,2室1厅,68.1平米,"('高楼层(共6层)',)",1998年,塔楼,4人关注,8个月以前发布,VR看装修,房本满五年,近地铁,,,https://gz.lianjia.com/ershoufang/108406118202.html
