分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
罗湖区,银座金钻,罗湖区 春风路,1室1厅1厨1卫,41.29㎡,,西北,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共30层),平层,板塔结合,钢混结构,三梯十六户,有,2025-01-15,,,有抵押 100万元,商品房,普通住宅,非共有,未上传房本照片,银座金钻  装修好 中楼层 格局方正,168万,"40,688元/平",银座金钻 -春风路,1室1厅,41.29平米,"('中楼层(共30层)',)",2003年,板塔结合,2人关注,3个月以前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105119495373.html
罗湖区,罗湖大厦,罗湖区 春风路,3室1厅1厨1卫,55.76㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共18层),平层,塔楼,混合结构,一梯四户,有,2024-09-12,2016-12-14,满五年,有抵押 190万元 建设 金融公司垫资,商品房,普通住宅,非共有,已上传房本照片,罗湖口岸三房，满五唯一，户型方正,205万,"36,765元/平",罗湖大厦 -春风路,3室1厅,55.76平米,"('中楼层(共18层)',)",1983年,塔楼,12人关注,7个月以前发布,VR看装修,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105118267276.html
罗湖区,友谊大厦,罗湖区 春风路,2室1厅1厨1卫,42.5㎡,,东北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共24层),平层,塔楼,钢混结构,两梯八户,有,2024-01-16,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,友谊大厦 带阳台 采光好 拎包入住,151.5万,"35,648元/平",友谊大厦 -春风路,2室1厅,42.5平米,"('高楼层(共24层)',)",1984年,塔楼,2人关注,一年前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105115878946.html
罗湖区,海丰苑大厦,罗湖区 春风路,3室1厅1厨1卫,64.57㎡,,东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共28层),平层,板塔结合,钢混结构,三梯八户,有,2024-10-15,,,有抵押 80万元,商品房,普通住宅,非共有,未上传房本照片,海丰苑大厦 大三房一厅 拎包入住,276万,"42,745元/平",海丰苑大厦 -春风路,3室1厅,64.57平米,"('低楼层(共28层)',)",1984年,板塔结合,1人关注,6个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105118592272.html
罗湖区,友谊大厦,罗湖区 春风路,2室1厅1厨1卫,46.93㎡,,西北,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共24层),平层,塔楼,钢混结构,两梯八户,有,2024-04-08,1999-03-28,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,一手业主放卖，红本在手，随时可以签约,180万,"38,355元/平",友谊大厦 -春风路,2室1厅,46.93平米,"('低楼层(共24层)',)",1984年,塔楼,1人关注,一年前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105116617433.html
罗湖区,南方证券大厦,罗湖区 春风路,1室0厅0厨0卫,31.98㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共29层),平层,板塔结合,钢混结构,四梯二十户,有,2023-08-23,,,无抵押,商品房,公寓,非共有,未上传房本照片,近地铁不需要社保可以买，可注册办公低价出售,80万,"25,016元/平",南方证券大厦 -春风路,1室0厅,31.98平米,"('低楼层(共29层)',)",1998年,板塔结合,0人关注,一年前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105114600721.html
罗湖区,南方证券大厦,罗湖区 春风路,1室1厅1厨1卫,58㎡,,东北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共29层),,板塔结合,钢混结构,四梯二十户,有,2025-04-17,,,有抵押,商品房,商业办公类,非共有,未上传房本照片,核心卖点此房满五年不唯一， 近地铁 ，诚心出售,148万,"25,518元/平",南方证券大厦 -春风路,1室1厅,58平米,"('中楼层(共29层)',)",1998年,板塔结合,0人关注,11天以前发布,,,近地铁,,,https://sz.lianjia.com/ershoufang/105120443520.html
罗湖区,南洋大厦,罗湖区 春风路,2室1厅1厨1卫,51.58㎡,,东,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共28层),平层,板塔结合,框架结构,三梯八户,有,2025-03-11,2018-12-04,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,装修好，楼层高，有阳台，房东好说话，诚心放卖,220万,"42,653元/平",南洋大厦 -春风路,2室1厅,51.58平米,"('高楼层(共28层)',)",1985年,板塔结合,1人关注,1个月以前发布,VR看装修,房本满五年,,,,https://sz.lianjia.com/ershoufang/105120011827.html
罗湖区,罗湖大厦,罗湖区 春风路,2室1厅1厨1卫,40.89㎡,,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共18层),平层,塔楼,混合结构,一梯四户,有,2024-06-17,,,有抵押 公积金 业主自还,商品房,普通住宅,非共有,未上传房本照片,近罗湖口岸 双地铁 罗湖大厦 满五年唯一,165万,"40,353元/平",罗湖大厦 -春风路,2室1厅,40.89平米,"('中楼层(共18层)',)",1983年,塔楼,11人关注,10个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105117317217.html
罗湖区,港逸豪庭,罗湖区 罗湖口岸,4室2厅1厨1卫,120.76㎡,95.7㎡,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共43层),平层,塔楼,钢混结构,四梯八户,有,2024-07-07,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,港逸豪庭 朝东南 高楼层 红本 诚心出售,494万,"40,908元/平",港逸豪庭 -罗湖口岸,4室2厅,120.76平米,"('高楼层(共43层)',)",2000年,塔楼,0人关注,9个月以前发布,VR看装修,,,,,https://sz.lianjia.com/ershoufang/105117537251.html
罗湖区,友谊大厦,罗湖区 春风路,2室1厅1厨1卫,53.72㎡,,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共25层),平层,塔楼,钢混结构,两梯六户,有,2024-07-06,,,有抵押,商品房,普通住宅,非共有,未上传房本照片,国贸地铁口，正规两房，业主诚心放卖,205万,"38,161元/平",友谊大厦 -春风路,2室1厅,53.72平米,"('高楼层(共25层)',)",1984年,塔楼,4人关注,9个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105117528971.html
罗湖区,金源大厦,罗湖区 春风路,3室1厅1厨1卫,94.5㎡,,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共24层),平层,板塔结合,钢混结构,两梯十户,有,2024-07-05,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,红本在手，满五唯一，户型方正，实用高，看小区，安静,330万,"34,921元/平",金源大厦 -春风路,3室1厅,94.5平米,"('中楼层(共24层)',)",1995年,板塔结合,3人关注,9个月以前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105117518682.html
罗湖区,银座金钻,罗湖区 春风路,2室1厅1厨1卫,55.47㎡,,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共30层),平层,板塔结合,钢混结构,三梯十六户,有,2025-04-11,2019-04-10,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,银座金钻 2室1厅 南,250万,"45,070元/平",银座金钻 -春风路,2室1厅,55.47平米,"('高楼层(共30层)',)",2003年,板塔结合,0人关注,17天以前发布,VR房源,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105120367750.html
罗湖区,罗湖大厦,罗湖区 春风路,2室1厅1厨1卫,40.89㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共18层),平层,塔楼,混合结构,一梯四户,有,2025-03-29,2016-03-09,满五年,有抵押 138万元 中国建设银行经营贷 金融公司垫资,商品房,普通住宅,非共有,已上传房本照片,双地铁口物业，近罗湖口岸，已经改好70年产权，满五。,188万,"45,978元/平",罗湖大厦 -春风路,2室1厅,40.89平米,"('高楼层(共18层)',)",1983年,塔楼,0人关注,30天以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105120225910.html
罗湖区,罗湖大厦,罗湖区 春风路,2室1厅1厨1卫,55.76㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共18层),平层,塔楼,钢混结构,一梯四户,有,2024-12-18,2017-10-13,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,近罗湖口岸，双地铁口物业，配套齐全，满五年唯一,228万,"40,890元/平",罗湖大厦 -春风路,2室1厅,55.76平米,"('低楼层(共18层)',)",1983年,塔楼,1人关注,4个月以前发布,VR看装修,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105119236566.html
罗湖区,金色都汇,罗湖区 春风路,2室1厅1厨1卫,67.6㎡,,东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共30层),平层,塔楼,钢混结构,三梯十二户,有,2023-11-02,,,有抵押 300万元 中国银行,商品房,普通住宅,非共有,未上传房本照片,满五年，业主急急急急售，精装修！,330万,"48,817元/平",金色都汇 -春风路,2室1厅,67.6平米,"('低楼层(共30层)',)",2004年,塔楼,11人关注,一年前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105115223292.html
罗湖区,置地逸轩,罗湖区 春风路,1室1厅1厨1卫,45.81㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共33层),平层,板塔结合,钢混结构,三梯十五户,有,2024-09-30,,,有抵押 100万元 客户偿还,商品房,普通住宅,非共有,未上传房本照片,罗湖口岸，置地逸轩带阳台1房2厅，唯一一套，业主急售,230万,"50,208元/平",置地逸轩 -春风路,1室1厅,45.81平米,"('中楼层(共33层)',)",2005年,板塔结合,1人关注,6个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105118451742.html
罗湖区,置地逸轩,罗湖区 春风路,1室0厅1厨1卫,30.57㎡,22.19㎡,北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共33层),平层,板塔结合,钢混结构,三梯十五户,有,2025-03-08,2017-12-18,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,置地逸轩 1室0厅 北,190万,"62,153元/平",置地逸轩 -春风路,1室0厅,30.57平米,"('高楼层(共33层)',)",2005年,板塔结合,0人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105119967569.html
罗湖区,银座金钻,罗湖区 春风路,1室1厅1厨1卫,37.53㎡,,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共30层),平层,板塔结合,钢混结构,三梯十六户,有,2025-03-12,,,有抵押 中国银行,商品房,普通住宅,非共有,未上传房本照片,银座金钻端头位置一房一厅 满五年,163万,"43,432元/平",银座金钻 -春风路,1室1厅,37.53平米,"('低楼层(共30层)',)",2003年,板塔结合,0人关注,1个月以前发布,VR看装修,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105120022275.html
罗湖区,云峰花园,罗湖区 春风路,3室2厅1厨1卫,105㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共33层),平层,塔楼,钢混结构,三梯八户,有,2024-11-14,,,无抵押,商品房,普通住宅,共有,未上传房本照片,满五 云峰花园 近口岸 双地铁,450万,"42,858元/平",云峰花园 -春风路,3室2厅,105平米,"('33层',)",1997年,塔楼,0人关注,5个月以前发布,VR看装修,,,,,https://sz.lianjia.com/ershoufang/105118908305.html
罗湖区,友谊大厦,罗湖区 春风路,2室1厅1厨1卫,51.77㎡,,东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共22层),平层,塔楼,钢混结构,两梯六户,有,2024-10-23,,,有抵押 150万元,商品房,普通住宅,非共有,未上传房本照片,业主自住出售，装修温馨漂亮，诚心卖,224万,"43,269元/平",友谊大厦 -春风路,2室1厅,51.77平米,"('低楼层(共22层)',)",1983年,塔楼,0人关注,6个月以前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105118679277.html
罗湖区,海丰苑大厦,罗湖区 春风路,3室1厅1厨1卫,64.57㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共28层),平层,板塔结合,钢混结构,三梯八户,有,2025-03-19,2020-10-20,,无抵押,商品房,普通住宅,非共有,已上传房本照片,带露台，70年产权住宅，海丰苑精装3房，红本在手,382万,"59,161元/平",海丰苑大厦 -春风路,3室1厅,64.57平米,"('低楼层(共28层)',)",1984年,板塔结合,0人关注,1个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105120111614.html
罗湖区,银座金钻,罗湖区 春风路,1室1厅1厨1卫,37.35㎡,,西北,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共30层),平层,板塔结合,钢混结构,三梯十六户,有,2025-04-06,,,有抵押 100万元,商品房,普通住宅,非共有,未上传房本照片,银座金钻高楼层方正一房一厅 精装修,176万,"47,122元/平",银座金钻 -春风路,1室1厅,37.35平米,"('高楼层(共30层)',)",2003年,板塔结合,0人关注,22天以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105120309264.html
罗湖区,置地逸轩,罗湖区 春风路,1室1厅1厨1卫,38.44㎡,,西,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共33层),平层,板塔结合,钢混结构,三梯十五户,有,2025-02-23,,,有抵押 60万元 恒生 客户偿还,商品房,普通住宅,共有,未上传房本照片,此房满五年，户型方正，楼层高，租客在住。,188万,"48,908元/平",置地逸轩 -春风路,1室1厅,38.44平米,"('中楼层(共33层)',)",2005年,板塔结合,1人关注,2个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105119800172.html
罗湖区,置地逸轩,罗湖区 春风路,1室1厅1厨1卫,38.44㎡,,西南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共33层),平层,板塔结合,钢混结构,三梯十五户,有,2025-03-30,,,有抵押 30万元 公积金 客户偿还,商品房,普通住宅,非共有,未上传房本照片,此房满五年，业主诚心卖，户型方正，楼盘位置好.,186万,"48,388元/平",置地逸轩 -春风路,1室1厅,38.44平米,"('低楼层(共33层)',)",2005年,板塔结合,0人关注,29天以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105120241169.html
罗湖区,金色都汇,罗湖区 春风路,2室1厅1厨1卫,69.14㎡,,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共30层),平层,板楼,钢混结构,三梯十二户,有,2024-10-09,2017-05-16,满五年,有抵押 245万元 工商银行,商品房,普通住宅,非共有,已上传房本照片,金色都汇东南向两房，业主急卖，户型方正采光好,328万,"47,440元/平",金色都汇 -春风路,2室1厅,69.14平米,"('低楼层(共30层)',)",2004年,板楼,4人关注,6个月以前发布,VR房源,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105118539409.html
罗湖区,友谊大厦,罗湖区 春风路,2室1厅1厨1卫,46.93㎡,,东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共24层),平层,塔楼,钢混结构,两梯八户,有,2024-06-07,,,有抵押,商品房,普通住宅,非共有,未上传房本照片,友谊大厦 户型方正 客厅出阳台,203万,"43,256元/平",友谊大厦 -春风路,2室1厅,46.93平米,"('中楼层(共24层)',)",1984年,塔楼,0人关注,10个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105117227233.html
罗湖区,友谊大厦,罗湖区 春风路,2室1厅1厨1卫,54.46㎡,,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共24层),平层,塔楼,钢混结构,两梯八户,有,2024-03-27,2015-06-18,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,罗湖口岸 两房 满五 笋盘推荐 小区花园,230万,"42,233元/平",友谊大厦 -春风路,2室1厅,54.46平米,"('低楼层(共24层)',)",1984年,塔楼,2人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105116496849.html
罗湖区,南洋大厦,罗湖区 春风路,3室1厅1厨1卫,60.69㎡,,东,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共28层),平层,板塔结合,框架结构,三梯八户,有,2024-12-16,2021-03-29,,有抵押 客户偿还,商品房,普通住宅,非共有,已上传房本照片,此房满五唯一，税费相对较少，精装修  诚心出售,239万,"39,381元/平",南洋大厦 -春风路,3室1厅,60.69平米,"('高楼层(共28层)',)",1985年,板塔结合,1人关注,4个月以前发布,VR看装修,,,,,https://sz.lianjia.com/ershoufang/105119222768.html
罗湖区,银座金钻,罗湖区 春风路,1室1厅1厨1卫,41.29㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共30层),平层,板塔结合,钢混结构,三梯十六户,有,2025-03-08,,,有抵押,商品房,普通住宅,非共有,未上传房本照片,方正一房一厅，诚心出，租客住，看房可约，价格可谈,219万,"53,040元/平",银座金钻 -春风路,1室1厅,41.29平米,"('高楼层(共30层)',)",2003年,板塔结合,0人关注,1个月以前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105119966440.html
罗湖区,银座金钻,罗湖区 春风路,1室1厅1厨1卫,44㎡,,西南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共30层),,板塔结合,钢混结构,三梯十六户,有,2025-03-27,,,有抵押 客户偿还,商品房,普通住宅,非共有,未上传房本照片,银座金钻 1室1厅 西南,195万,"44,319元/平",银座金钻 -春风路,1室1厅,44平米,"('中楼层(共30层)',)",2003年,板塔结合,0人关注,1个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105120208650.html
罗湖区,渔民村路48,罗湖区 罗湖口岸,4室2厅2厨2卫,132.98㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共8层),平层,,未知结构,,,2024-10-05,,,有抵押 不是欠银行钱，而是做了抵押给自己的妈妈,商品房,普通住宅,非共有,未上传房本照片,口岸公安大院，带电梯，满五唯一,568万,"42,714元/平",渔民村路48 -罗湖口岸,4室2厅,132.98平米,"('高楼层(共8层)',)",,,2人关注,6个月以前发布,VR看装修,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105118497231.html
罗湖区,湖心大厦,罗湖区 春风路,2室1厅1厨1卫,42.5㎡,,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共24层),平层,板塔结合,钢混结构,两梯八户,有,2024-05-28,,,有抵押,商品房,普通住宅,非共有,未上传房本照片,此房满五唯一。东南向，格局方正。楼层好，视野开阔。,195万,"45,883元/平",湖心大厦 -春风路,2室1厅,42.5平米,"('中楼层(共24层)',)",1983年,板塔结合,0人关注,10个月以前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105117123779.html
罗湖区,南方证券大厦,罗湖区 春风路,1室0厅0厨1卫,31.98㎡,,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共29层),平层,板塔结合,钢混结构,四梯二十户,有,2025-04-01,,,有抵押,商品房,公寓,非共有,未上传房本照片,地铁口，户型好，光线好，满五，唯一，费用少,83万,"25,954元/平",南方证券大厦 -春风路,1室0厅,31.98平米,"('中楼层(共29层)',)",1998年,板塔结合,0人关注,27天以前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105120263154.html
罗湖区,兴业大厦,罗湖区 春风路,2室1厅1厨1卫,52.6㎡,,西,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共19层),平层,塔楼,钢混结构,两梯八户,有,2025-02-11,,,有抵押,商品房,普通住宅,非共有,未上传房本照片,地段位置好，房子满五唯一，交通方便配套成熟。,188万,"35,742元/平",兴业大厦 -春风路,2室1厅,52.6平米,"('19层',)",1984年,塔楼,0人关注,2个月以前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105119642664.html
罗湖区,海丰苑大厦,罗湖区 春风路,3室1厅1厨1卫,64.57㎡,,东,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共28层),平层,板塔结合,钢混结构,三梯八户,有,2024-01-11,2006-07-18,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,海丰苑大厦 大三房 采光好 拎包i入住,290万,"44,913元/平",海丰苑大厦 -春风路,3室1厅,64.57平米,"('高楼层(共28层)',)",1984年,板塔结合,14人关注,一年前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105115839410.html
罗湖区,汇金天琅大厦,罗湖区 春风路,2室1厅1厨1卫,37㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共33层),复式,塔楼,钢混结构,六梯二十二户,有,2024-04-18,,,无抵押,商品房,商业办公类,非共有,未上传房本照片,罗湖次新楼盘，高层看远景，落地大飘窗 ，视野开阔,225万,"60,811元/平",汇金天琅大厦 -春风路,2室1厅,37平米,"('低楼层(共33层)',)",2019年,塔楼,0人关注,一年前发布,,,近地铁,,,https://sz.lianjia.com/ershoufang/105116722988.html
罗湖区,海丰苑大厦,罗湖区 春风路,2室1厅1厨1卫,49.14㎡,,东 东北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共28层),平层,板塔结合,钢混结构,三梯八户,有,2025-03-21,,,有抵押 金融公司垫资,商品房,普通住宅,非共有,未上传房本照片,装修漂亮2房带阳台、满五年、看房方便,228万,"46,399元/平",海丰苑大厦 -春风路,2室1厅,49.14平米,"('中楼层(共28层)',)",1984年,板塔结合,0人关注,1个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105120133952.html
罗湖区,瑞丰大厦,罗湖区 春风路,3室2厅1厨1卫,105㎡,,东,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共20层),平层,板塔结合,框架结构,两梯八户,有,2024-07-05,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,瑞丰大厦朝南大三房 业主诚心出售 交通便利,540万,"51,429元/平",瑞丰大厦 -春风路,3室2厅,105平米,"('高楼层(共20层)',)",1992年,板塔结合,0人关注,9个月以前发布,VR房源,,,,,https://sz.lianjia.com/ershoufang/105117511835.html
罗湖区,友谊大厦,罗湖区 春风路,2室1厅1厨1卫,40.15㎡,,北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共22层),平层,塔楼,钢混结构,两梯六户,有,2023-02-11,2017-07-10,满五年,有抵押 57万元 客户偿还,商品房,普通住宅,非共有,已上传房本照片,国贸地铁口满五年唯一  高楼层采光好,218万,"54,297元/平",友谊大厦 -春风路,2室1厅,40.15平米,"('高楼层(共22层)',)",1983年,塔楼,3人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105112628412.html
罗湖区,友谊大厦,罗湖区 春风路,2室1厅1厨1卫,50.18㎡,,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共25层),平层,塔楼,钢混结构,两梯六户,有,2025-02-21,2018-01-04,满五年,有抵押 业主可自赎,商品房,普通住宅,非共有,已上传房本照片,友谊大厦  封闭式小区 厅出阳台  满五年唯一,205万,"40,853元/平",友谊大厦 -春风路,2室1厅,50.18平米,"('中楼层(共25层)',)",1984年,塔楼,1人关注,2个月以前发布,VR看装修,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105119778129.html
罗湖区,罗湖大厦,罗湖区 春风路,2室1厅1厨1卫,55.76㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共18层),平层,塔楼,混合结构,一梯四户,有,2023-12-02,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,55平大两房，户型方正，价格可谈，双地铁,228万,"40,890元/平",罗湖大厦 -春风路,2室1厅,55.76平米,"('中楼层(共18层)',)",1983年,塔楼,5人关注,一年前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105115497170.html
罗湖区,罗湖大厦,罗湖区 春风路,2室1厅1厨1卫,40.89㎡,,东 南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共18层),平层,塔楼,混合结构,一梯四户,有,2023-04-15,2018-07-10,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,双地铁口，双口岸物业 精装实用二房,188万,"45,978元/平",罗湖大厦 -春风路,2室1厅,40.89平米,"('中楼层(共18层)',)",1983年,塔楼,6人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105113373409.html
罗湖区,罗湖大厦,罗湖区 春风路,2室1厅1厨1卫,40.89㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共18层),平层,板塔结合,钢混结构,一梯四户,有,2023-01-03,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,地铁口物业，精装修，户型通透，三面采光,159万,"38,885元/平",罗湖大厦 -春风路,2室1厅,40.89平米,"('高楼层(共18层)',)",1987年,板塔结合,5人关注,一年前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105112376134.html
罗湖区,国晖大厦罗湖,罗湖区 春风路,8室1厅1厨1卫,168.37㎡,,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共26层),平层,板塔结合,钢混结构,两梯八户,有,2023-02-23,,,有抵押 建设银行,商品房,普通住宅,非共有,未上传房本照片,满五户型方正 低于指导价 国贸好地段,560万,"33,261元/平",国晖大厦罗湖 -春风路,8室1厅,168.37平米,"('高楼层(共26层)',)",1997年,板塔结合,0人关注,一年前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105112773082.html
罗湖区,国晖大厦罗湖,罗湖区 春风路,3室1厅1厨1卫,57.8㎡,,西南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共26层),平层,板塔结合,钢混结构,两梯八户,有,2023-02-19,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,红本在手 户型方正 国贸地铁 配套成熟,194万,"33,565元/平",国晖大厦罗湖 -春风路,3室1厅,57.8平米,"('中楼层(共26层)',)",1997年,板塔结合,3人关注,一年前发布,VR看装修,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105112727496.html
